,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Salinity,1.05,fresh,-,-,
2,Salinity,1.05,salt-affected,-,-,
3,Soil pH: 1. extreme maximum,1.06,4.0,-,-,
4,Soil pH: 4. typical minimum,1.09,5.3,-,-,
5,Shade,1.1,light,-,-,
6,Shade,1.1,none,-,-,
7,Altitude: 1. maximum recorded (m),1.12,1213,-,-,
8,Altitude: 2. minimum recorded (m),1.13,0,-,-,
9,Altitude: 4. typical minimum (m),1.14,0,-,-,
10,Status,2.01,native,-,-,
11,Typical abundance where naturally occurring,2.02,frequent,-,-,
12,Dynamics,2.03,increasing,-,-,
13,First historical record: 1. date,2.04,1597,-,-,
14,First historical record: 2. site,2.05,Essex,-,-,
15,Range: 3. continents where native,2.11,Africa,-,-,
16,Range: 3. continents where native,2.11,Asia,-,-,
17,Range: 3. continents where native,2.11,Australasia,-,-,
18,Range: 3. continents where native,2.11,Europe,-,-,
19,Range: 3. continents where native,2.11,Macaronesia,-,-,
20,Range: 3. continents where native,2.11,North America,-,-,
21,Range: 3. continents where native,2.11,South America,-,-,
22,SN Index,2.13,3.86,-,-,
23,EW Index,2.14,4.52,-,-,
24,number of European countries in which native,2.17,33,-,-,
25,Stems: 1. woodiness,3.01,non-woody,-,-,
26,Stems: 2. support,3.02,decumbent,-,-,
27,Stems: 2. support,3.02,self-supporting,-,-,
28,Height: 2. extreme minimum (cm),3.04,2,-,-,
29,Height: 3. typical maximum (cm),3.05,30,-,-,
30,Height: 4. typical minimum (cm),3.06,5,-,-,
31,Spread,3.07,height = width,-,-,
32,Heterophylly,3.08,none,-,-,
33,Leaf shape: 1. type,3.09,simple,-,-,
34,Leaf shape: 2. outline,3.1,entire,-,-,
35,Leaf shape: 2. outline,3.1,entire,,,
36,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
37,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
38,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
