,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil moisture: 1. water table,1.02,permanently high,,,
1,Soil moisture: 2. drainage,1.03,slow draining,,,
2,Soil moisture: 3. supply,1.04,continual,,,
3,Range: 3. continents where native,2.11,sub-Saharan Africa,,,
4,Stems: 1. woodiness,3.01,not woody,,,
5,Stems: 2. support,3.02,self supporting,,,
6,Height: 3. typical maximum (cm),3.05,90,,,
7,Height: 4. typical minimum (cm),3.06,30,,,
8,Spread,3.07,height = width,,,
9,Heterophylly,3.08,none,,,
10,Leaf shape: 1. type,3.09,simple,,,
11,Leaf shape: 2. outline,3.1,entire,,,
12,Leaf shape: 2. outline,3.1,entire,,,
13,Leaf shape: 3. pointed/round,3.11,pointed,,,
14,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,,,
15,Leaf shape: 5. leaf base,3.13,parallel sided,,,
16,Leaf shape: 6. petiole,3.14,sheathing,,,
17,Root system,3.24,fibrous,,,
18,Leaf folding,3.31,rolled,,,
19,Ligule,3.33,,,long papery membrane,
20,Longevity of stems (yrs),5.02,1-2,,,
21,Appendages on dispersal unit,5.27,none,,,
22,Dispersal agent,5.38,unspecialised,,,
23,Seedbank longevity,5.5,1-5,,,
24,Flower colour,5.58,green,"brown, purple, white",,
25,Petal no,5.59,0,,,
26,Petal (sepal) size (cm),5.6,0,,,
27,Stigma number,5.61,2,,,
28,Stamen number,5.62,3,,,
29,Sepal number,5.63,0,,,
30,Carpel/Style number,5.64,2,,,
31,Inflorescence type,5.65,panicle,,"oblong, branches ascending",
32,"Glume, upper",5.66,0.225,0.2-0.25,"lanceolate, acute, 1-nerved",
33,Glume lower,5.67,0.225,0.2-0.25,"lanceolate, acute, 1-nerved",
34,Palea,5.68,0.15,,,
35,Lemma,5.69,0.175,0.15-0.2,"oblong, obtuse, mucronate, 3-veined, awn subapical",
36,Physical defences on flowers/fruits,6.04,pubescent,,,
