,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,infertile,-,-,
2,Soil nutrients,1.01,very fertile,-,-,
3,Soil nutrients,1.01,very infertile,-,-,
4,Shade,1.1,none,-,-,
5,Altitude: 1. maximum recorded (m),1.12,335,-,-,
6,Altitude: 2. minimum recorded (m),1.13,0,-,-,
7,Altitude: 4. typical minimum (m),1.14,0,-,-,
8,Status,2.01,native,-,-,
9,First historical record: 1. date,2.04,1597,-,-,
10,First historical record: 2. site,2.05,Canterbury,-,-,
11,Range: 3. continents where native,2.11,Africa,-,-,
12,Range: 3. continents where native,2.11,Asia,-,-,
13,Range: 3. continents where native,2.11,Europe,-,-,
14,SN Index,2.13,2.69,-,-,
15,EW Index,2.14,4.33,-,-,
16,number of European countries in which native,2.17,30,-,-,
17,Stems: 1. woodiness,3.01,non-woody,-,-,
18,Stems: 2. support,3.02,tendrils,-,-,
19,Height: 1. extreme maximum (cm),3.03,70,-,-,
20,Height: 3. typical maximum (cm),3.05,30,-,-,
21,Height: 4. typical minimum (cm),3.06,20,-,-,
22,Spread,3.07,height = width,-,-,
23,Heterophylly,3.08,none,-,-,
24,Leaf shape: 1. type,3.09,compound,-,-,
25,Leaf shape: 2. outline,3.1,entire,-,-,
26,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
27,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
28,Leaf shape: 5. leaf base,3.13,rounded,-,-,
29,Leaf shape: 6. petiole,3.14,subsessile,-,-,
30,Leaf area (cm2),3.17,1-10,-,-,
31,Stomata: 1. surfaces present,3.19,both,-,-,
32,Stomata: 2. density on lower surface(no/mm2),3.2,21,-,-,
33,Stomata: 3. density on upper surface (no/mm2),3.21,63,-,-,
34,Leaf longevity: 1. type,3.22,hibernal,-,-,
35,Photosynthetic pathway,4.02,C3,-,-,
36,Heavy metal resistance,4.05,none,-,-,
37,Carnivory,4.06,does not kill insects,-,-,
38,Nutrition,4.07,autotrophic,-,-,
39,Life-form,5.01,therophyte,-,-,
40,Longevity of stems (yrs),5.02,<1,-,-,
41,Vegetative reproduction/persistence: 1. method,5.05,none,-,-,
42,Vegetative reproduction/persistence: 2. pattern,5.06,no ramets,-,-,
43,Flowering time: 1. earliest month,5.07,5,-,-,
44,Flowering time: 2. latest month,5.08,8,-,-,
45,Pollen vector,5.15,insect,-,-,
46,Dicliny,5.16,hermaphrodite,-,-,
47,Fertilization,5.19,cross and self,-,-,
48,Incompatibility systems,5.22,none,-,-,
49,Chromosome number(s): 1. number,5.25,14,,-,
50,2C DNA content (pg),5.26,7.95,2n=14,,
51,2C DNA content (pg),5.26,8.0,2n=14,-,
52,2C DNA content (pg),5.26,9.8,2n=14,-,
53,Dispersule size - length of longest axis (mm),5.3,2.5,seed,-,
54,Seed size - length of longest axis (mm),5.31,2.5,seed,-,
55,Seed weight: 1. maximum (mg),5.32,10,-,-,
56,Seed weight: 2. minimum (mg),5.33,4,-,-,
57,Seed weight: 3. mean (mg),5.34,4.17,-,-,
58,Seed weight: 3. mean (mg),5.34,5.2,,,
59,Seed production: 2. typical range (/flower),5.36,1-10,-,-,
60,Dispersal agent,5.38,unspecialised,-,-,
61,Time of germination (season),5.39,autumn,-,-,
62,Time of germination (season),5.39,spring,-,-,
63,Normal method of propagation,5.52,seed,-,-,
64,Seedbank type,5.53,long-term persistent,-,-,
65,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
66,Seedbank type,5.53,short-term persistent,-,-,
67,Seedbank type,5.53,transient,-,-,
68,Maximum seedbank density (m2),5.54,413,-,-,
69,Minimum seedbank density (m2),5.55,3,-,-,
70,Mean seedbank density (m2),5.56,60,-,-,
71,Flower colour,5.58,white,pale purple,,
72,Petal no,5.59,5,two fused,,
73,Petal (sepal) size (cm),5.6,0.4,(0.1-)0.3-0.5,standard,
74,Stigma number,5.61,1,,,
75,Stamen number,5.62,10,,,
76,Sepal number,5.63,5,,,
77,Carpel/Style number,5.64,1,,,
78,Inflorescence type,5.65,raceme,,axillary,
79,Physical defences on leaves,6.02,glabrous,-,-,
80,Physical defences on stems,6.03,glabrous,-,-,
81,Physical defences on flowers/fruits,6.04,soft hairs,pods,-,
82,Rarity Status,7.02,Present,,,
83,Change Index,7.03,0.05,,,
84,Biome,7.04,Temperate,,,
85,Eastern Limit,7.05,European,,,
86,Continentality,7.06,Not continental,,,
87,Northern Limit in Britain,7.07,No,,,
88,"Northern European Limit (Lat,5C band)",7.08,60-65,,,
89,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
90,Southern European Limit,7.1,No,,,
91,January mean temperature,7.11,3.7,,,
92,July mean temperature,7.12,15,,,
