,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil nutrients,1.01,very infertile,-,-,
2,Shade,1.1,none,-,-,
3,Altitude: 1. maximum recorded (m),1.12,150,-,-,
4,Status,2.01,naturalised,-,-,
5,Typical abundance where naturally occurring,2.02,frequent,-,-,
6,First historical record: 1. date,2.04,1713,-,-,
7,Range: 3. continents where native,2.11,Africa,-,-,
8,Range: 3. continents where native,2.11,Europe,-,-,
9,SN Index,2.13,1.58,-,-,
10,EW Index,2.14,4.26,-,-,
11,number of European countries in which native,2.17,17,-,-,
12,Stems: 1. woodiness,3.01,non-woody,-,-,
13,Stems: 2. support,3.02,self-supporting,-,-,
14,Height: 3. typical maximum (cm),3.05,80,-,-,
15,Height: 4. typical minimum (cm),3.06,15,-,-,
16,Spread,3.07,height > width,-,-,
17,Heterophylly,3.08,developmental,-,-,
18,Leaf shape: 1. type,3.09,simple,-,-,
19,Leaf shape: 2. outline,3.1,lobed and toothed,-,-,
20,Leaf shape: 2. outline,3.1,toothed,-,-,
21,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
22,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
23,Leaf shape: 5. leaf base,3.13,not applicable,compound leaves,-,
24,Leaf shape: 6. petiole,3.14,clasping,-,-,
25,Leaf shape: 6. petiole,3.14,petiolate,-,-,
26,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
27,Photosynthetic pathway,4.02,C3,-,-,
28,Heavy metal resistance,4.05,none,-,-,
29,Carnivory,4.06,does not kill insects,-,-,
30,Nutrition,4.07,autotrophic,-,-,
31,Life-form,5.01,hemicryptophyte,-,-,
32,Life-form,5.01,therophyte,-,-,
33,Mono/poly-carpic,5.04,monocarpic,-,-,
34,Vegetative reproduction/persistence: 1. method,5.05,none,-,-,
35,Vegetative reproduction/persistence: 2. pattern,5.06,no ramets,-,-,
36,Flowering time: 1. earliest month,5.07,5,-,-,
37,Flowering time: 2. latest month,5.08,7,-,-,
38,Pollen vector,5.15,insect,-,-,
39,Chromosome number(s): 1. number,5.25,16,,-,
40,Chromosome number(s): 1. number,5.25,8,-,-,
41,2C DNA content (pg),5.26,8.36,2n=8,,
42,Appendages on dispersal unit,5.27,plume of hairs,-,-,
43,Dispersule size - length of longest axis (mm),5.3,10.0,achene and pappus,-,
44,Seed size - length of longest axis (mm),5.31,4.5,achene excluding beak and pappus (4-6mm),-,
45,Seed weight: 3. mean (mg),5.34,0.356,,,
46,Seed weight: 3. mean (mg),5.34,0.4,-,-,
47,Seed production: 3. typical range (/plant),5.37,1000-10000,-,-,
48,Dispersal agent,5.38,wind,,-,
49,Normal method of propagation,5.52,seed,-,-,
50,Seedbank type,5.53,transient,-,-,
51,Flower colour,5.58,yellow,,,
52,Petal no,5.59,5,many,flowers mistaken for petals,
53,Petal (sepal) size (cm),5.6,1.05,0.6-1.9,ligulate,
54,Stigma number,5.61,2,,,
55,Stamen number,5.62,5,,fused into a tube,
56,Sepal number,5.63,0,many,sepaloid phyllaries,
57,Carpel/Style number,5.64,1,,,
58,Inflorescence type,5.65,capitulum,,"terminal, branched corymb",
59,Physical defences on leaves,6.02,soft hairs,-,-,
60,Physical defences on stems,6.03,hairy,-,-,
61,Change Index,7.03,0.60,,,
62,Biome,7.04,Mediterranean,,,
63,Eastern Limit,7.05,Hyperoceanic,,,
64,Continentality,7.06,Not continental,,,
65,Northern Limit in Britain,7.07,No,,,
66,Southern European Limit,7.1,No Data,,,
67,January mean temperature,7.11,4.1,,,
68,July mean temperature,7.12,16,,,
69,Annual precipitation,7.13,858,,,
70,Ellenberg Indicator: Light,7.14,8,,,
71,Ellenberg : Moisture,7.15,5,,,
72,Ellenberg: pH,7.16,7,,,
73,Ellenberg Indicator: Nitrogen,7.17,7,,,
74,Ellenberg Indicator: Salt,7.18,0,,,
75,Life Form: normal state,7.19,Hemicryptophyte,,,
76,Clonality: normal state,7.21,Little or no vegetative spread,,,
