,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 2. drainage,1.03,free draining,,,
2,Soil moisture: 3. supply,1.04,,moist,,
3,Range: 1. european countries where native,2.09,"UK, Rom",,,
4,Range: 2. european countries where introduced,2.1,UK,,,
5,Range: 3. continents where native,2.11,"Eu, W. Asia",,,
6,Stems: 1. woodiness,3.01,not woody,,,
7,Stems: 2. support,3.02,self supporting,,,
8,Height: 3. typical maximum (cm),3.05,20,,,
9,Spread,3.07,ht < width,,,
10,Heterophylly,3.08,none,,,
11,Leaf shape: 1. type,3.09,simple,,,
12,Leaf shape: 2. outline,3.1,entire,,,
13,Leaf shape: 3. pointed/round,3.11,acute,,,
14,Leaf shape: 5. leaf base,3.13,parallel-sided,,,
15,Leaf shape: 6. petiole,3.14,sessile,,,
16,Root system,3.24,fibrous,,,
17,Carnivory,4.06,does not kill insects,,,
18,Life-form,5.01,Gb,,,
19,Mono/poly-carpic,5.04,polycarpic,,,
20,Vegetative reproduction/persistence: 1. method,5.05,bulb,,,
21,Vegetative reproduction/persistence: 1. method,5.05,patch,,,
22,Flowering time: 1. earliest month,5.07,2,,,
23,Flowering time: 2. latest month,5.08,3,,,
24,Flowering time: 3. peak month,5.09,3,,,
25,Pollen vector,5.15,insects,,,
26,Dicliny,5.16,hermaphrodite,,,
27,Chromosome number(s): 1. number,5.25,24,,,
28,2C DNA content (pg),5.26,55.4,2n=24,,
29,Flower colour,5.58,white,green,,
30,Petal no,5.59,6,,tepals,
31,Petal (sepal) size (cm),5.6,2,1.5-2.5,,
32,Stigma number,5.61,1,,,
33,Stamen number,5.62,6,,,
34,Sepal number,5.63,0,,tepals,
35,Carpel/Style number,5.64,1,,,
36,Inflorescence type,5.65,solitary,,,
37,Physical defences on leaves,6.02,none,,,
38,Physical defences on stems,6.03,none,,,
39,Physical defences on flowers/fruits,6.04,none,,,
40,Physical defences on buds,6.05,none,,,
