,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,infertile,-,-,
2,Soil nutrients,1.01,very infertile,-,-,
3,Shade,1.1,none,-,-,
4,Altitude: 1. maximum recorded (m),1.12,1173,-,-,
5,Altitude: 2. minimum recorded (m),1.13,0,-,-,
6,Altitude: 4. typical minimum (m),1.14,400,-,-,
7,Status,2.01,native,-,-,
8,Typical abundance where naturally occurring,2.02,scattered,-,-,
9,First historical record: 1. date,2.04,1597,-,-,
10,First historical record: 2. site,2.05,"Ingleborough, Yorkshire",-,-,
11,Range: 3. continents where native,2.11,Asia,-,-,
12,Range: 3. continents where native,2.11,Europe,-,-,
13,Range: 3. continents where native,2.11,North America,-,-,
14,SN Index,2.13,7.39,-,-,
15,EW Index,2.14,5.85,-,-,
16,number of European countries in which native,2.17,19,-,-,
17,Stems: 1. woodiness,3.01,non-woody,-,-,
18,Stems: 2. support,3.02,self-supporting,-,-,
19,Height: 3. typical maximum (cm),3.05,30,-,-,
20,Height: 4. typical minimum (cm),3.06,15,-,-,
21,Spread,3.07,height > width,-,-,
22,Heterophylly,3.08,none,-,-,
23,Leaf shape: 1. type,3.09,simple,-,-,
24,Leaf shape: 2. outline,3.1,toothed,-,-,
25,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
26,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
27,Leaf shape: 5. leaf base,3.13,rounded,-,-,
28,Leaf shape: 6. petiole,3.14,sessile,-,-,
29,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
30,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
31,Leaf area (cm2),3.17,1-10,-,-,
32,Heavy metal resistance,4.05,none,-,-,
33,Carnivory,4.06,does not kill insects,-,-,
34,Nutrition,4.07,autotrophic,-,-,
35,Life-form,5.01,hemicryptophyte,-,-,
36,Longevity of stems (yrs),5.02,<1,-,-,
37,Vegetative reproduction/persistence: 1. method,5.05,branching root stock,-,-,
38,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
39,Flowering time: 1. earliest month,5.07,5,-,-,
40,Flowering time: 2. latest month,5.08,8,-,-,
41,Pollen vector,5.15,insect,-,-,
42,Dicliny,5.16,dioecious,"subandroecious populations may occur, source no 314",-,
43,Fertilization,5.19,obligatory cross,-,-,
44,Chromosome number(s): 1. number,5.25,22,,-,
45,Seed weight: 1. maximum (mg),5.32,0.27,-,-,
46,Seed weight: 2. minimum (mg),5.33,0.21,-,-,
47,Seed weight: 3. mean (mg),5.34,0.15,-,-,
48,Seed weight: 3. mean (mg),5.34,0.226,,,
49,Flower colour,5.58,yellow,green,,
50,Petal no,5.59,4,5,,
51,Petal (sepal) size (cm),5.6,0.3,0.2-0.4,,
52,Stigma number,5.61,4,5,,
53,Stamen number,5.62,4,5,,
54,Sepal number,5.63,4,5,,
55,Carpel/Style number,5.64,4,5,,
56,Inflorescence type,5.65,cyme,,,
57,Physical defences on leaves,6.02,glabrous,-,-,
58,Physical defences on stems,6.03,glabrous,-,-,
59,Rarity Status,7.02,Present,,,
60,Change Index,7.03,-0.41,,,
61,Biome,7.04,Arctic Montane,,,
62,Eastern Limit,7.05,Circumpolar,,,
63,Continentality,7.06,Not continental,,,
64,Northern Limit in Britain,7.07,No,,,
65,"Northern European Limit (Lat,5C band)",7.08,>65,,,
66,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
67,Southern European Limit,7.1,No,,,
68,January mean temperature,7.11,2.7,,,
69,July mean temperature,7.12,13,,,
70,Annual precipitation,7.13,1728,,,
71,Ellenberg Indicator: Light,7.14,7,,,
72,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
73,Ellenberg Indicator: Light,7.14,7,,Data calculated for Europe,
74,Ellenberg : Moisture,7.15,4,,Data calculated for the Czech Republic,
75,Ellenberg : Moisture,7.15,6,,,
76,Ellenberg : Moisture,7.15,6,,Data calculated for Europe,
77,Ellenberg: pH,7.16,3,,Data calculated for the Czech Republic,
78,Ellenberg: pH,7.16,4,,Data calculated for Europe,
79,Ellenberg: pH,7.16,6,,,
80,Ellenberg Indicator: Nitrogen,7.17,2x,,Data calculated for the Czech Republic,
81,Ellenberg Indicator: Nitrogen,7.17,3,,,
82,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
83,Ellenberg Indicator: Salt,7.18,0,,,
84,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
85,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
86,Life Form: normal state,7.19,Hemicryptophyte,,,
87,Clonality: normal state,7.21,Little or no vegetative spread,,,
88,Ellenberg: Temperature,7.23,3,,Data calculated for the Czech Republic,
89,Ellenberg: Temperature,7.23,4,,Data calculated for Europe,
90,Ellenberg: Continetality,7.24,3,,Data calculated for Europe,
