,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 1. water table,1.02,periodically high,,,
2,Soil moisture: 1. water table,1.02,permanently high,,,
3,Waterlogging tolerance,1.021,3.94,�0.02,,
4,Shade,1.1,light,,,
5,Shade tolerance,1.101,1.42,�0.18,,
6,Altitude: 1. maximum recorded (m),1.12,411,-,,
7,Altitude: 2. minimum recorded (m),1.13,0,-,,
8,Altitude: 4. typical minimum (m),1.14,0,-,,
9,Status,2.01,native,-,,
10,Typical abundance where naturally occurring,2.02,frequent,-,,
11,Dynamics,2.03,increasing,-,,
12,First historical record: 1. date,2.04,1660,-,,
13,Range: 3. continents where native,2.11,Asia,-,,
14,Range: 3. continents where native,2.11,Europe,-,,
15,SN Index,2.13,3.04,-,,
16,EW Index,2.14,3.87,-,,
17,number of European countries in which native,2.17,21,-,,
18,Stems: 1. woodiness,3.01,woody,-,,
19,Stems: 2. support,3.02,self-supporting,-,,
20,Height: 3. typical maximum (cm),3.05,1500,-,,
21,Height: 4. typical minimum (cm),3.06,1000,-,,
22,Spread,3.07,height > width,-,,
23,Heterophylly,3.08,none,-,,
24,Leaf shape: 1. type,3.09,simple,-,,
25,Leaf shape: 2. outline,3.1,toothed,-,,
26,Leaf shape: 3. pointed/round,3.11,pointed,-,,
27,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,,
28,Leaf shape: 5. leaf base,3.13,cuneate,,,
29,Leaf shape: 6. petiole,3.14,petiolate,,,
30,Leaf shape: 7. minimum petiole length (mm),3.15,5,,,
31,Leaf shape: 8. maximum petiole length (mm),3.16,15,,,
32,Leaf area (cm2),3.17,10-100,,,
33,Stomata: 1. surfaces present,3.19,both,-,,
34,Stomata: 2. density on lower surface(no/mm2),3.2,215,,,
35,Leaf longevity: 1. type,3.22,aestival,-,,
36,Photosynthetic pathway,4.02,C3,-,,
37,Heavy metal resistance,4.05,none,-,,
38,Carnivory,4.06,does not kill insects,-,,
39,Nutrition,4.07,autotrophic,-,,
40,Drought Tolerance,4.081,1.23,�0.39,,
41,Life-form,5.01,phanerophyte,-,,
42,Mono/poly-carpic,5.04,polycarpic,-,,
43,Vegetative reproduction/persistence: 1. method,5.05,rooting twigs,-,,
44,Vegetative reproduction/persistence: 2. pattern,5.06,ramets not connected,-,,
45,Flowering time: 1. earliest month,5.07,4,-,,
46,Flowering time: 2. latest month,5.08,5,-,,
47,Pollen: 2. diameter (um),5.13,36,-,,
48,Pollen viability,5.14,variable,,,
49,Pollen vector,5.15,insect,-,,
50,Dicliny,5.16,dioecious,-,,
51,Fertilization,5.19,obligatory cross,-,,
52,Chromosome number(s): 1. number,5.25,79,-,,
53,2C DNA content (pg),5.26,1.72,,,
54,Seed weight: 3. mean (mg),5.34,0.14,,,
55,Seed weight: 3. mean (mg),5.34,0.14,,,
56,Normal method of propagation,5.52,seed and vegetative,-,,
57,Seedbank type,5.53,transient,-,,
58,Flower colour,5.58,green,"silver, yellow",,
59,Petal no,5.59,0,,,
60,Petal (sepal) size (cm),5.6,0,,,
61,Stigma number,5.61,2,,,
62,Stamen number,5.62,3,2,,
63,Sepal number,5.63,0,,scales,
64,Carpel/Style number,5.64,1,,,
65,Inflorescence type,5.65,catkin,,,
66,Physical defences on leaves,6.02,glabrous,sparsely hairy at first,,
67,Physical defences on stems,6.03,glabrous,sparsely hairy when young,,
68,Physical defences on flowers/fruits,6.04,soft hairs,-,,
69,Physical defences on buds,6.05,glabrous,-,,
70,Physical defences on buds,6.05,viscid,-,,
71,Change Index,7.03,0.26,,,
72,Biome,7.04,Temperate,,,
73,Eastern Limit,7.05,Euro-Siberian,,,
74,Continentality,7.06,Not continental,,,
75,Northern Limit in Britain,7.07,No,,,
76,"Northern European Limit (Lat,5C band)",7.08,55-60,,,
77,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
78,Southern European Limit,7.1,No,,,
79,January mean temperature,7.11,3.6,,,
80,July mean temperature,7.12,15,,,
81,Annual precipitation,7.13,955,,,
82,Ellenberg Indicator: Light,7.14,6,,,
83,Ellenberg : Moisture,7.15,8,,,
84,Ellenberg: pH,7.16,7,,,
85,Ellenberg Indicator: Nitrogen,7.17,7,,,
86,Ellenberg Indicator: Salt,7.18,0,,,
87,Life Form: normal state,7.19,Mega- meso- and micro- phanerophyte,,,
88,Clonality: normal state,7.21,Little or no vegetative spread,,,
