,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil moisture: 2. drainage,1.03,free-draining,-,-,
2,Shade,1.1,none,-,-,
3,Status,2.01,naturalised,-,-,
4,Typical abundance where naturally occurring,2.02,scattered,-,-,
5,First historical record: 1. date,2.04,1597,-,-,
6,Range: 3. continents where native,2.11,Africa,-,-,
7,Range: 3. continents where native,2.11,Asia,-,-,
8,Range: 3. continents where native,2.11,Europe,-,-,
9,Range: 4. continents where introduced,2.12,North America,,-,
10,SN Index,2.13,1.74,-,-,
11,EW Index,2.14,1.85,-,-,
12,number of European countries in which native,2.17,18,-,-,
13,Stems: 1. woodiness,3.01,non-woody,-,-,
14,Stems: 2. support,3.02,self-supporting,-,-,
15,Height: 3. typical maximum (cm),3.05,60,-,-,
16,Height: 4. typical minimum (cm),3.06,15,-,-,
17,Spread,3.07,height = width,-,-,
18,Heterophylly,3.08,developmental,-,-,
19,Leaf shape: 1. type,3.09,compound,-,-,
20,Leaf shape: 1. type,3.09,simple,-,-,
21,Leaf shape: 2. outline,3.1,entire,-,-,
22,Leaf shape: 2. outline,3.1,lobed and toothed,-,-,
23,Leaf shape: 2. outline,3.1,toothed,-,-,
24,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
25,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
26,Leaf shape: 5. leaf base,3.13,not applicable,compound leaves,-,
27,Leaf shape: 6. petiole,3.14,petiolate,-,-,
28,Leaf shape: 6. petiole,3.14,sessile,-,-,
29,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
30,Photosynthetic pathway,4.02,C3,-,-,
31,Heavy metal resistance,4.05,none,-,-,
32,Carnivory,4.06,does not kill insects,-,-,
33,Nutrition,4.07,autotrophic,-,-,
34,Life-form,5.01,hemicryptophyte,-,-,
35,Longevity of stems (yrs),5.02,<1,-,-,
36,Mono/poly-carpic,5.04,monocarpic,-,-,
37,Vegetative reproduction/persistence: 1. method,5.05,none,-,-,
38,Vegetative reproduction/persistence: 2. pattern,5.06,no ramets,-,-,
39,Flowering time: 1. earliest month,5.07,7,-,-,
40,Flowering time: 2. latest month,5.08,9,-,-,
41,Pollen: 1. mono/di-morphic,5.12,trimorphic,-,-,
42,Pollen vector,5.15,insect,-,-,
43,Dicliny,5.16,hermaphrodite,-,-,
44,Chromosome number(s): 1. number,5.25,20,,-,
45,Dispersule size - length of longest axis (mm),5.3,5.0,achene,-,
46,Seed size - length of longest axis (mm),5.31,5.0,achene,-,
47,Seed weight: 3. mean (mg),5.34,2.1579,,,
48,Seed weight: 3. mean (mg),5.34,4,-,-,
49,Seed production: 2. typical range (/flower),5.36,10-100,-,-,
50,Dispersal agent,5.38,carried by mammals,,-,
51,Seedbank type,5.53,short-term persistent,-,-,
52,Flower colour,5.58,pale red-purple,,,
53,Petal no,5.59,5,many,flowers mistaken for petals,
54,Petal (sepal) size (cm),5.6,1.95,1.5-2.4,tubular,
55,Stigma number,5.61,2,,,
56,Stamen number,5.62,5,,fused into a tube,
57,Sepal number,5.63,0,many,sepaloid phyllaries,
58,Carpel/Style number,5.64,1,,,
59,Inflorescence type,5.65,capitulum,,"solitary, leafy cyme",
60,Physical defences on leaves,6.02,hairy,sparsely distributed,-,
61,Physical defences on leaves,6.02,stiff hairs,on leaf margins,-,
62,Physical defences on flowers/fruits,6.04,glabrous,fruit,-,
63,Conservation Status,7.01,Vulnerable,,,
64,Change Index,7.03,-2.34,,,
65,Biome,7.04,Mediterranean,,,
66,Eastern Limit,7.05,Hyperoceanic,,,
67,Continentality,7.06,Not continental,,,
68,Northern Limit in Britain,7.07,No,,,
69,Southern European Limit,7.1,No Data,,,
70,January mean temperature,7.11,4,,,
71,July mean temperature,7.12,16,,,
72,Annual precipitation,7.13,744,,,
73,Ellenberg Indicator: Light,7.14,7,,,
74,Ellenberg Indicator: Light,7.14,8,,Data calculated for the Czech Republic,
75,Ellenberg Indicator: Light,7.14,8,,Data calculated for Europe,
76,Ellenberg : Moisture,7.15,4,,,
77,Ellenberg : Moisture,7.15,4,,Data calculated for the Czech Republic,
78,Ellenberg : Moisture,7.15,5,,Data calculated for Europe,
79,Ellenberg: pH,7.16,5x,,Data calculated for the Czech Republic,
80,Ellenberg: pH,7.16,7,,,
81,Ellenberg: pH,7.16,,,Data calculated for Europe,
82,Ellenberg Indicator: Nitrogen,7.17,3,,,
83,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for the Czech Republic,
84,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for Europe,
85,Ellenberg Indicator: Salt,7.18,0,,,
86,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
87,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
88,Life Form: normal state,7.19,Hemicryptophyte,,,
89,Clonality: normal state,7.21,Little or no vegetative spread,,,
90,Ellenberg: Temperature,7.23,7,,Data calculated for Europe,
91,Ellenberg: Temperature,7.23,8,,Data calculated for the Czech Republic,
92,Ellenberg: Continetality,7.24,3,,Data calculated for Europe,
