,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Salinity,1.05,brackish,,-,
2,Shade,1.1,none,,-,
3,Altitude: 2. minimum recorded (m),1.13,0,-,-,
4,Altitude: 4. typical minimum (m),1.14,0,-,-,
5,Status,2.01,native,-,-,
6,Typical abundance where naturally occurring,2.02,frequent,-,-,
7,First historical record: 1. date,2.04,1633,-,-,
8,Range: 3. continents where native,2.11,Africa,-,-,
9,Range: 3. continents where native,2.11,Europe,-,-,
10,SN Index,2.13,1.71,-,-,
11,EW Index,2.14,3.55,-,-,
12,number of European countries in which native,2.17,19,-,-,
13,Stems: 1. woodiness,3.01,non-woody,-,-,
14,Stems: 2. support,3.02,self-supporting,-,-,
15,Height: 3. typical maximum (cm),3.05,70,-,-,
16,Height: 4. typical minimum (cm),3.06,15,-,-,
17,Spread,3.07,height = width,-,-,
18,Heterophylly,3.08,none,-,-,
19,Leaf shape: 1. type,3.09,simple,-,-,
20,Leaf shape: 2. outline,3.1,entire,-,-,
21,Leaf shape: 2. outline,3.1,entire,,,
22,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
23,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
24,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
25,Leaf shape: 6. petiole,3.14,sheathing,-,-,
26,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
27,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
28,Leaf area (cm2),3.17,1-10,-,-,
29,Root system,3.24,fibrous,,,
30,Auricle,3.32,"short, spreading",,,
31,Ligule,3.33,0.1,,,
32,Photosynthetic pathway,4.02,C3,-,-,
33,Heavy metal resistance,4.05,none,-,-,
34,Carnivory,4.06,does not kill insects,-,-,
35,Nutrition,4.07,autotrophic,-,-,
36,Life-form,5.01,hemicryptophyte,-,-,
37,Longevity of stems (yrs),5.02,<1,-,-,
38,Flowering time: 1. earliest month,5.07,6,-,-,
39,Flowering time: 2. latest month,5.08,7,-,-,
40,Pollen vector,5.15,wind,-,-,
41,Dicliny,5.16,andromonoecious,-,-,
42,Chromosome number(s): 1. number,5.25,14,,-,
43,Chromosome number(s): 1. number,5.25,28,,-,
44,2C DNA content (pg),5.26,22.4,-,-,
45,2C DNA content (pg),5.26,22.4,2n=28,,
46,Seed weight: 3. mean (mg),5.34,4.19,-,-,
47,Seed weight: 3. mean (mg),5.34,5.9644,,,
48,Seedbank type,5.53,long-term persistent,-,-,
49,Seedbank type,5.53,transient,-,-,
50,Maximum seedbank density (m2),5.54,500,-,-,
51,Minimum seedbank density (m2),5.55,5,-,-,
52,Mean seedbank density (m2),5.56,202.5,-,-,
53,Flower colour,5.58,green,"brown, purple, white",,
54,Petal no,5.59,0,,,
55,Petal (sepal) size (cm),5.6,0,,,
56,Stigma number,5.61,2,0,,
57,Stamen number,5.62,3,0,,
58,Sepal number,5.63,0,,,
59,Carpel/Style number,5.64,2,0,,
60,"Glume, upper",5.66,0.5,0.4-0.6,"narrow to lanceolate, acute, awn apical to 1.4",
61,Glume lower,5.67,0.5,0.4-0.6,"narrow to lanceolate, acute, awn apical to 1.4",
62,Palea,5.68,0.75,,,
63,Lemma,5.69,0.75,0.6-0.9,"broadly lanceolate, acute, 5 nerved, awn apical, 0.6-1.2",
64,Physical defences on leaves,6.02,glabrous,upper epidermis,-,
65,Physical defences on leaves,6.02,soft hairs,lower epidermis,-,
66,Rarity Status,7.02,Present,,,
67,Change Index,7.03,-0.19,,,
68,Biome,7.04,Temperate,,,
69,Eastern Limit,7.05,European,,,
70,Continentality,7.06,Not continental,,,
71,Northern Limit in Britain,7.07,No,,,
72,"Northern European Limit (Lat,5C band)",7.08,55-60,,,
73,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
74,Southern European Limit,7.1,No,,,
75,January mean temperature,7.11,3.8,,,
76,July mean temperature,7.12,16,,,
77,Annual precipitation,7.13,742,,,
78,Ellenberg Indicator: Light,7.14,8,,,
79,Ellenberg : Moisture,7.15,6,,,
80,Ellenberg: pH,7.16,7,,,
81,Ellenberg Indicator: Nitrogen,7.17,6,,,
82,Ellenberg Indicator: Salt,7.18,1,,,
83,Life Form: normal state,7.19,Hemicryptophyte,,,
84,Clonality: normal state,7.21,Tussock forming graminoid,,,
