,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil nutrients,1.01,very infertile,-,-,
2,Soil moisture: 3. supply,1.04,continuous,-,-,
3,Salinity,1.05,brackish,-,-,
4,Shade,1.1,none,,-,
5,Altitude: 2. minimum recorded (m),1.13,0,-,-,
6,Altitude: 4. typical minimum (m),1.14,0,-,-,
7,Status,2.01,native,-,-,
8,Typical abundance where naturally occurring,2.02,scattered,-,-,
9,First historical record: 1. date,2.04,1777,-,-,
10,First historical record: 2. site,2.05,Shetland,-,-,
11,Range: 3. continents where native,2.11,Africa,-,-,
12,Range: 3. continents where native,2.11,Asia,-,-,
13,Range: 3. continents where native,2.11,Europe,-,-,
14,Range: 3. continents where native,2.11,North America,-,-,
15,Range: 3. continents where native,2.11,South America,-,-,
16,SN Index,2.13,8.81,-,-,
17,EW Index,2.14,1.43,-,-,
18,British distribution (post 1949 records),2.15,41,-,-,
19,number of European countries in which native,2.17,12,-,-,
20,Stems: 1. woodiness,3.01,non-woody,-,-,
21,Stems: 2. support,3.02,self-supporting,-,-,
22,Height: 3. typical maximum (cm),3.05,18,-,-,
23,Height: 4. typical minimum (cm),3.06,1,-,-,
24,Spread,3.07,height = width,-,-,
25,Heterophylly,3.08,none,-,-,
26,Leaf shape: 1. type,3.09,simple,-,-,
27,Leaf shape: 2. outline,3.1,toothed,-,-,
28,Leaf shape: 3. pointed/round,3.11,rounded,-,-,
29,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
30,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
31,Leaf shape: 6. petiole,3.14,sheathing,-,-,
32,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
33,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
34,Leaf area (cm2),3.17,0.1-1,-,-,
35,Photosynthetic pathway,4.02,C3,-,-,
36,Heavy metal resistance,4.05,none,-,-,
37,Carnivory,4.06,does not kill insects,-,-,
38,Nutrition,4.07,autotrophic,-,-,
39,Life-form,5.01,hemicryptophyte,-,-,
40,Longevity of stems (yrs),5.02,<1,-,-,
41,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
42,Vegetative reproduction/persistence: 2. pattern,5.06,diffuse ramets,-,-,
43,Flowering time: 1. earliest month,5.07,6,-,-,
44,Flowering time: 2. latest month,5.08,6,-,-,
45,Pollen vector,5.15,wind,-,-,
46,Dicliny,5.16,monoecious,-,-,
47,Chromosome number(s): 1. number,5.25,60,,-,
48,Dispersule size - length of longest axis (mm),5.3,4.3,utricle,-,
49,Seed size - length of longest axis (mm),5.31,2.0,nut,-,
50,Seed weight: 3. mean (mg),5.34,1.1272,,,
51,Flower colour,5.58,red brown,orange brown,,
52,Petal no,5.59,0,,,
53,Petal (sepal) size (cm),5.6,0,,,
54,Stigma number,5.61,2,,,
55,Stamen number,5.62,2,3,,
56,Sepal number,5.63,0,,,
57,Carpel/Style number,5.64,2,,,
58,Inflorescence type,5.65,spikes,,"upper male, lower female",
59,"Glume, upper",5.66,0.35,0.3-0.4,"female, acute, obtuse, mucronate",
60,"Glume, upper",5.66,0.4,,"male, elliptic, acute",
61,Response to vertebrate grazing,6.01,increases,-,-,
62,Physical defences on leaves,6.02,glabrous,-,-,
63,Physical defences on stems,6.03,glabrous,-,-,
64,Rarity Status,7.02,Scarce,,,
65,Change Index,7.03,-1.34,,,
66,Biome,7.04,Arctic Montane,,,
67,Eastern Limit,7.05,Circumpolar,,,
68,Continentality,7.06,Not continental,,,
69,Northern Limit in Britain,7.07,No,,,
70,"Northern European Limit (Lat,5C band)",7.08,>65,,,
71,"Southern European Limit (Latitude, 5C band)",7.09,45-50,,,
72,Southern European Limit,7.1,No,,,
73,January mean temperature,7.11,3.6,,,
74,July mean temperature,7.12,13,,,
75,Annual precipitation,7.13,964,,,
76,Ellenberg Indicator: Light,7.14,9,,,
77,Ellenberg : Moisture,7.15,8,,,
78,Ellenberg: pH,7.16,7,,,
79,Ellenberg Indicator: Nitrogen,7.17,2,,,
80,Ellenberg Indicator: Salt,7.18,3,,,
81,Life Form: normal state,7.19,Hemicryptophyte,,,
82,Clonality: normal state,7.21,Rhizome far creeping,,,
