,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Water nutrients,1.01A,eutrophic,-,-,
2,Water nutrients,1.01A,mesotrophic,-,-,
3,Salinity,1.05,brackish,,-,
4,Salinity,1.05,fresh,-,-,
5,Shade,1.10,none,-,-,
6,Altitude: 1. maximum recorded (m),1.12,320,-,-,
7,Altitude: 2. minimum recorded (m),1.13,0,-,-,
8,Flow,1.15A,nil,-,-,
9,Flow,1.15A,slight,-,-,
10,Status,2.01,native,-,-,
11,Dynamics,2.03,declining,-,-,
12,Dynamics,2.03,declining,-,-,
13,Dynamics,2.03,declining,-,-,
14,First historical record: 1. date,2.04,1633,-,-,
15,First historical record: 2. site,2.05,"Margate, Kent",-,-,
16,Range: 3. continents where native,2.11,Africa,-,-,
17,Range: 3. continents where native,2.11,Asia,-,-,
18,Range: 3. continents where native,2.11,Europe,-,-,
19,SN Index,2.13,3.19,-,-,
20,EW Index,2.14,4.6,-,-,
21,British distribution (post 1949 records),2.15,135,-,-,
22,number of European countries in which native,2.17,19,-,-,
23,Stems: 1. woodiness,3.01,non-woody,-,-,
24,Stems: 2. support,3.02,decumbent,-,-,
25,Stems: 2. support,3.02,self-supporting,-,-,
26,Height: 3. typical maximum (cm),3.05,20,-,-,
27,Height: 4. typical minimum (cm),3.06,5,-,-,
28,Spread,3.07,height > width,-,-,
29,Heterophylly,3.08,none,-,-,
30,Leaf shape: 1. type,3.09,simple,-,-,
31,Leaf shape: 2. outline,3.10,entire,-,-,
32,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
33,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
34,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
35,Leaf shape: 6. petiole,3.14,petiolate,-,-,
36,Leaf area (cm2),3.17,1-10,-,-,
37,Stomata: 1. surfaces present,3.19,both,-,-,
38,Stomata: 2. density on lower surface(no/mm2),3.20,17,-,-,
39,Stomata: 3. density on upper surface (no/mm2),3.21,39,-,-,
40,Photosynthetic pathway,4.02,C3,-,-,
41,Heavy metal resistance,4.05,none,-,-,
42,Carnivory,4.06,does not kill insects,-,-,
43,Nutrition,4.07,autotrophic,-,-,
44,Life-form,5.01,helophyte,-,-,
45,Vegetative reproduction/persistence: 1. method,5.05,rooting stems,-,-,
46,Vegetative reproduction/persistence: 1. method,5.05,stolons,-,-,
47,Vegetative reproduction/persistence: 2. pattern,5.06,ramets not connected,-,-,
48,Flowering time: 1. earliest month,5.07,5,-,-,
49,Flowering time: 2. latest month,5.08,8,-,-,
50,Pollen vector,5.15,insect,-,-,
51,Pollen vector,5.15,selfed,-,-,
52,Pollen vector,5.15,selfed,-,-,
53,Dicliny,5.16,hermaphrodite,-,-,
54,Dichogamy,5.17,homogamous,-,-,
55,Fertilization,5.19,cross and self,-,-,
56,Fertilization,5.19,normally self,-,-,
57,Incompatibility systems,5.22,none,-,-,
58,Chromosome number(s): 1. number,5.25,16,,-,
59,Chromosome number(s): 1. number,5.25,30,-,-,
60,Dispersule size - length of longest axis (mm),5.30,2.8,achene,-,
61,Seed size - length of longest axis (mm),5.31,2.8,achene,-,
62,Seed weight: 3. mean (mg),5.34,0.47,,,
63,Seed weight: 3. mean (mg),5.34,0.5,-,-,
64,Normal method of propagation,5.52,seed and vegetative,-,-,
65,Flower colour,5.58,pale mauve,"white, yellow",,
66,Petal no,5.59,3,,,
67,Petal (sepal) size (cm),5.60,0.75,,,
68,Stigma number,5.61,numerous,,,
69,Stamen number,5.62,6,,,
70,Sepal number,5.63,3,,,
71,Carpel/Style number,5.64,numerous,,,
72,Inflorescence type,5.65,whorl,,,
73,Physical defences on leaves,6.02,glabrous,-,-,
74,Physical defences on stems,6.03,glabrous,-,-,
75,Rarity Status,7.02,Present,,,
76,Change Index,7.03,-1.08,,,
77,Biome,7.04,Southern Temperate,,,
78,Eastern Limit,7.05,Suboceanic,,,
79,Continentality,7.06,Not continental,,,
80,Northern Limit in Britain,7.07,No,,,
81,"Northern European Limit (Lat,5C band)",7.08,55-60,,,
82,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
83,Southern European Limit,7.10,No,,,
84,January mean temperature,7.11,4.1,,,
85,July mean temperature,7.12,15,,,
86,Annual precipitation,7.13,974,,,
87,Ellenberg Indicator: Light,7.14,8,,,
88,Ellenberg : Moisture,7.15,10,,,
89,Ellenberg: pH,7.16,6,,,
90,Ellenberg Indicator: Nitrogen,7.17,2,,,
91,Ellenberg Indicator: Salt,7.18,0,,,
92,Life Form: normal state,7.19,Perennial hydrophyte,,,
93,Clonality: normal state,7.21,Little or no vegetative spread,,,
94,Clonality: less frequent state,7.22,Far creeping stolons in illuminated medium,,,
