,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Water nutrients,1.01A,eutrophic,-,-,
2,Water nutrients,1.01A,mesotrophic,-,-,
3,Water nutrients,1.01A,oligotrophic,-,-,
4,Salinity,1.05,saline,-,-,
5,Soil pH: 1. extreme maximum,1.06,7.6,-,-,
6,Water pH: 1. extreme maximum,1.06A,7.37,-,-,
7,Soil pH: 2. extreme minimum,1.07,3.52,-,-,
8,Water pH: 2. extreme minimum,1.07A,3.18,-,-,
9,Soil pH: 3. typical maximum,1.08,6.85,-,-,
10,Water pH: 3. typical maximum,1.08A,6.62,-,-,
11,Soil pH: 4. typical minimum,1.09,4.89,-,-,
12,Water pH: 4. typical minimum,1.09A,4.86,-,-,
13,Shade,1.10,light,-,-,
14,Shade,1.10,mid,-,-,
15,Shade,1.10,none,-,-,
16,Altitude: 1. maximum recorded (m),1.12,746,-,-,
17,Altitude: 2. minimum recorded (m),1.13,0,-,-,
18,Altitude: 4. typical minimum (m),1.14,0,-,-,
19,Flow,1.15A,mid,-,-,
20,Flow,1.15A,slight,-,-,
21,Status,2.01,native,-,-,
22,Typical abundance where naturally occurring,2.02,dominant,-,-,
23,Dynamics,2.03,increasing,-,-,
24,Range: 3. continents where native,2.11,Africa,-,-,
25,Range: 3. continents where native,2.11,Asia,-,-,
26,Range: 3. continents where native,2.11,Europe,-,-,
27,Range: 3. continents where native,2.11,North America,-,-,
28,Range: 4. continents where introduced,2.12,Africa,-,-,
29,Range: 4. continents where introduced,2.12,Australasia,-,-,
30,Range: 4. continents where introduced,2.12,South America,-,-,
31,SN Index,2.13,3.76,-,-,
32,EW Index,2.14,4.5,-,-,
33,number of European countries in which native,2.17,33,-,-,
34,Stems: 1. woodiness,3.01,non-woody,-,-,
35,Stems: 2. support,3.02,self-supporting,-,-,
36,Height: 1. extreme maximum (cm),3.03,150,-,-,
37,Height: 2. extreme minimum (cm),3.04,5,-,-,
38,Height: 3. typical maximum (cm),3.05,100,-,-,
39,Height: 4. typical minimum (cm),3.06,15,-,-,
40,Spread,3.07,height = width,-,-,
41,Heterophylly,3.08,none,-,-,
42,Leaf shape: 1. type,3.09,simple,-,-,
43,Leaf shape: 2. outline,3.10,entire,-,-,
44,Leaf shape: 2. outline,3.10,entire,,,
45,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
46,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
47,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
48,Leaf shape: 6. petiole,3.14,sheathing,-,-,
49,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
50,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
51,Leaf area (cm2),3.17,1-10,-,-,
52,Stomata: 1. surfaces present,3.19,both,-,-,
53,Stomata: 2. density on lower surface(no/mm2),3.20,56,37-71,-,
54,Stomata: 3. density on upper surface (no/mm2),3.21,80,range 70-90,-,
55,Leaf longevity: 1. type,3.22,evergreen,-,-,
56,Root system,3.24,fibrous,,,
57,Root depth: 1. type,3.25,shallow,-,-,
58,Ligule,3.33,0.375,0.15-0.6,blunt,
59,Photosynthetic pathway,4.02,C3,-,-,
60,Heavy metal resistance,4.05,pseudometallophyte,"Pb, Zn and Cu",-,
61,Carnivory,4.06,does not kill insects,-,-,
