,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 1. water table,1.02,,moist,,
2,Soil moisture: 2. drainage,1.03,free-draining,,,
3,Shade,1.1,none,partial,,
4,Range: 3. continents where native,2.11,Siberia,,,
5,Height: 1. extreme maximum (cm),3.03,50,,,
6,Height: 3. typical maximum (cm),3.05,45,,,
7,Height: 4. typical minimum (cm),3.06,10,,,
8,Spread,3.07,ht < width,,,
9,Heterophylly,3.08,none,,,
10,Leaf shape: 1. type,3.09,simple,,,
11,Leaf shape: 2. outline,3.1,serrate crenate,,,
12,Leaf shape: 3. pointed/round,3.11,round,,,
13,Leaf shape: 4. length versus breadth,3.12,length = breadth,,,
14,Leaf shape: 5. leaf base,3.13,cuneate,subcordate,,
15,Leaf shape: 6. petiole,3.14,petiolate,,,
16,Leaf shape: 7. minimum petiole length (mm),3.15,30,,,
17,Leaf shape: 8. maximum petiole length (mm),3.16,90,,,
18,Leaf area (cm2),3.17,100-1000,,30 x 40 cm,
19,Root system,3.24,fibrous,,,
20,Carnivory,4.06,does not kill insects,,,
21,Nutrition,4.07,autotrophic,,,
22,Response to frost (non-woody tissue),4.09,resistant,hardy,,
23,Life-form,5.01,geophyte,rhizome,,
24,Mono/poly-carpic,5.04,polycarpic,,,
25,Vegetative reproduction/persistence: 1. method,5.05,rhizome,,,
26,Vegetative reproduction/persistence: 2. pattern,5.06,patch,,,
27,Pollen vector,5.15,insect,,,
28,Dicliny,5.16,hermaphrodite,,,
29,Chromosome number(s): 1. number,5.25,24,,,
30,Flower colour,5.58,pink,purple,,
31,Petal no,5.59,5,,,
32,Petal (sepal) size (cm),5.6,1,0.75-1.25,,
33,Stigma number,5.61,2,,,
34,Stamen number,5.62,10,,,
35,Sepal number,5.63,5,,,
36,Carpel/Style number,5.64,2,united at base,,
37,Inflorescence type,5.65,panicle,,,
38,Physical defences on leaves,6.02,glabrous,,,
39,Physical defences on stems,6.03,glabrous,,,
40,Physical defences on flowers/fruits,6.04,glabrous,,,
41,Ellenberg Indicator: Light,7.14,4,,Data calculated for the Czech Republic,
42,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
43,Ellenberg : Moisture,7.15,5,,Data calculated for the Czech Republic,
44,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
45,Ellenberg: pH,7.16,5,,Data calculated for the Czech Republic,
46,Ellenberg: pH,7.16,,,Data calculated for Europe,
47,Ellenberg Indicator: Nitrogen,7.17,5,,Data calculated for the Czech Republic,
48,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
49,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
50,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
51,Ellenberg: Temperature,7.23,4,,Data calculated for the Czech Republic,
52,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
53,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
