,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil moisture: 2. drainage,1.03,free draining,,,
1,Shade,1.1,none,,,
2,Range: 2. european countries where introduced,2.1,"Be, UK, Dk, Po, Nor, Est, Ukr, Lat, Rom, Bel, Lit, Hel.",,,
3,Range: 3. continents where native,2.11,Eu,central,,
4,Range: 4. continents where introduced,2.12,"N. Am. Australasia, Asia",,,
5,Stems: 1. woodiness,3.01,not woody,,,
6,Stems: 2. support,3.02,self supporting,,,
7,Height: 3. typical maximum (cm),3.05,50,,,
8,Spread,3.07,ht > width,,,
9,Heterophylly,3.08,none,,,
10,Leaf shape: 2. outline,3.1,entire,,,
11,Leaf shape: 3. pointed/round,3.11,acute,,,
12,Leaf shape: 4. length versus breadth,3.12,>3x as long as wide,,,
13,Leaf shape: 5. leaf base,3.13,cuneate,narrowly,,
14,Leaf shape: 6. petiole,3.14,none,,,
15,Leaf area (cm2),3.17,1-10,,,
16,Photosynthetic pathway,4.02,C3,,,
17,Carnivory,4.06,does not kill insects,,,
18,Nutrition,4.07,autotrophic,,,
19,Response to frost (non-woody tissue),4.09,resistant,,,
20,Pollen vector,5.15,insects,butterflies,,
21,Dicliny,5.16,hermaphrodite,,,
22,Seed weight: 3. mean (mg),5.34,1.1,,,
23,Seed weight: 3. mean (mg),5.34,4.0333333,,,
24,Flower colour,5.58,red,pink,,
25,Petal no,5.59,5,,,
26,Petal (sepal) size (cm),5.6,1,,,
27,Stigma number,5.61,3,,,
28,Stamen number,5.62,10,,,
29,Sepal number,5.63,5,,fused,
30,Carpel/Style number,5.64,2,,,
31,Inflorescence type,5.65,cymose head,,"dense, compact",
32,Physical defences on leaves,6.02,glabrous,,,
33,Physical defences on stems,6.03,glabrous,,,
34,Physical defences on flowers/fruits,6.04,glabrous,,,
35,Physical defences on buds,6.05,glabrous,,,
36,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
37,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
38,Ellenberg : Moisture,7.15,5,,Data calculated for the Czech Republic,
39,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
40,Ellenberg: pH,7.16,6,,Data calculated for the Czech Republic,
41,Ellenberg: pH,7.16,,,Data calculated for Europe,
42,Ellenberg Indicator: Nitrogen,7.17,5,,Data calculated for the Czech Republic,
43,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
44,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
45,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
46,Ellenberg: Temperature,7.23,4,,Data calculated for the Czech Republic,
47,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
48,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
