,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil nutrients,1.01,very infertile,-,-,
2,Soil moisture: 2. drainage,1.03,free-draining,-,-,
3,Shade,1.1,none,-,-,
4,Status,2.01,native,-,-,
5,Typical abundance where naturally occurring,2.02,scattered,-,-,
6,Dynamics,2.03,declining,-,-,
7,Dynamics,2.03,fluctuating,-,-,
8,First historical record: 1. date,2.04,1724,-,-,
9,First historical record: 2. site,2.05,"Sandown Castle, Kent",-,-,
10,Range: 3. continents where native,2.11,Europe,-,-,
11,SN Index,2.13,2.16,-,-,
12,EW Index,2.14,1.73,-,-,
13,British distribution (post 1949 records),2.15,22,-,-,
14,number of European countries in which native,2.17,20,-,-,
15,Stems: 1. woodiness,3.01,non-woody,-,-,
16,Stems: 2. support,3.02,self-supporting,-,-,
17,Height: 1. extreme maximum (cm),3.03,35,-,-,
18,Height: 3. typical maximum (cm),3.05,20,-,-,
19,Height: 4. typical minimum (cm),3.06,3,-,-,
20,Spread,3.07,height > width,-,-,
21,Heterophylly,3.08,none,-,-,
22,Leaf shape: 1. type,3.09,simple,-,-,
23,Leaf shape: 2. outline,3.1,entire,-,-,
24,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
25,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
26,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
27,Leaf shape: 6. petiole,3.14,sessile,-,-,
28,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
29,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
30,Leaf area (cm2),3.17,1-10,-,-,
31,Fine root diameter (um),3.27,<100,-,-,
32,Photosynthetic pathway,4.02,C3,-,-,
33,Heavy metal resistance,4.05,none,-,-,
34,Carnivory,4.06,does not kill insects,-,-,
35,Nutrition,4.07,autotrophic,-,-,
36,Life-form,5.01,therophyte,-,-,
37,Longevity of stems (yrs),5.02,<1,-,-,
38,Vegetative reproduction/persistence: 1. method,5.05,none,-,-,
39,Vegetative reproduction/persistence: 2. pattern,5.06,no ramets,-,-,
40,Flowering time: 1. earliest month,5.07,5,-,-,
41,Flowering time: 2. latest month,5.08,7,-,-,
42,Pollen vector,5.15,insect,-,-,
43,Dicliny,5.16,hermaphrodite,-,-,
44,Dichogamy,5.17,protandrous,-,-,
45,Chromosome number(s): 1. number,5.25,24,-,-,
46,Dispersule size - length of longest axis (mm),5.3,1.0,seed,-,
47,Seed size - length of longest axis (mm),5.31,1.0,seed,-,
48,Seed weight: 3. mean (mg),5.34,0.35,,,
49,Seed weight: 3. mean (mg),5.34,0.36,-,-,
50,Seed production: 1. maximum (/flower),5.35,98,-,-,
51,Seed production: 2. typical range (/flower),5.36,10-100,-,-,
52,Seed production: 3. typical range (/plant),5.37,100-1000,-,-,
53,Germination requirements 2. light,5.46,none,light inhibits germination,-,
54,Normal method of propagation,5.52,seed,-,-,
55,Flower colour,5.58,white,,,
56,Petal no,5.59,5,,,
57,Stigma number,5.61,3,,,
58,Stamen number,5.62,10,,,
59,Sepal number,5.63,5,,,
60,Carpel/Style number,5.64,3,,,
61,Inflorescence type,5.65,dichasia,,1-few fld,
62,Physical defences on leaves,6.02,soft hairs,-,-,
63,Physical defences on stems,6.03,glandular,-,-,
64,Physical defences on flowers/fruits,6.04,glandular hairs,calyx,-,
65,Rarity Status,7.02,Scarce,,,
66,Change Index,7.03,-1.05,,,
67,Biome,7.04,Southern Temperate,,,
68,Eastern Limit,7.05,Euro-Siberian,,,
69,Continentality,7.06,Not continental,,,
70,Northern Limit in Britain,7.07,No,,,
71,"Northern European Limit (Lat,5C band)",7.08,60-65,,,
72,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
73,Southern European Limit,7.1,No,,,
74,January mean temperature,7.11,4,,,
75,July mean temperature,7.12,16,,,
76,Annual precipitation,7.13,702,,,
77,Ellenberg Indicator: Light,7.14,8,,,
78,Ellenberg Indicator: Light,7.14,9,,Data calculated for the Czech Republic,
79,Ellenberg Indicator: Light,7.14,9,,Data calculated for Europe,
80,Ellenberg : Moisture,7.15,2,,Data calculated for the Czech Republic,
81,Ellenberg : Moisture,7.15,2,,Data calculated for Europe,
82,Ellenberg : Moisture,7.15,3,,,
83,Ellenberg: pH,7.16,4,,,
84,Ellenberg: pH,7.16,5,,Data calculated for the Czech Republic,
85,Ellenberg: pH,7.16,5,,Data calculated for Europe,
86,Ellenberg Indicator: Nitrogen,7.17,2,,,
87,Ellenberg Indicator: Nitrogen,7.17,2,,Data calculated for the Czech Republic,
88,Ellenberg Indicator: Nitrogen,7.17,2,,Data calculated for Europe,
89,Ellenberg Indicator: Salt,7.18,0,,,
90,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
91,Ellenberg Indicator: Salt,7.18,1,,Data calculated for the Czech Republic,
92,Life Form: normal state,7.19,Therophyte,,,
93,Clonality: normal state,7.21,Little or no vegetative spread,,,
94,Ellenberg: Temperature,7.23,7,,Data calculated for the Czech Republic,
95,Ellenberg: Temperature,7.23,7,,Data calculated for Europe,
96,Ellenberg: Continetality,7.24,4,,Data calculated for Europe,
