,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,infertile,-,-,
2,Soil nutrients,1.01,very fertile,-,-,
3,Soil nutrients,1.01,very infertile,-,-,
4,Soil pH: 1. extreme maximum,1.06,7.32,-,-,
5,Water pH: 1. extreme maximum,1.06A,7.03,-,-,
6,Soil pH: 2. extreme minimum,1.07,3.9,-,-,
7,Water pH: 2. extreme minimum,1.07A,4.24,-,-,
8,Soil pH: 3. typical maximum,1.08,6.85,-,-,
9,Water pH: 3. typical maximum,1.08A,6.54,-,-,
10,Soil pH: 4. typical minimum,1.09,5.17,-,-,
11,Water pH: 4. typical minimum,1.09A,5.02,-,-,
12,Shade,1.10,deep,-,-,
13,Shade,1.10,light,-,-,
14,Shade,1.10,mid,-,-,
15,Shade,1.10,none,-,-,
16,Altitude: 1. maximum recorded (m),1.12,807,-,-,
17,Altitude: 2. minimum recorded (m),1.13,0,-,-,
18,Altitude: 4. typical minimum (m),1.14,0,-,-,
19,Status,2.01,native,-,-,
20,First historical record: 1. date,2.04,1548,-,-,
21,Range: 3. continents where native,2.11,Asia,-,-,
22,Range: 3. continents where native,2.11,Europe,-,-,
23,SN Index,2.13,3.88,-,-,
24,EW Index,2.14,4.71,-,-,
25,number of European countries in which native,2.17,26,-,-,
26,Medicinal Use,2.18,cuts,,,
27,Medicinal Use,2.18,indigestion,,,
28,Medicinal Use,2.18,tuberculosis,,,
29,Medicinal Use,2.18,wounds,,,
30,Stems: 1. woodiness,3.01,non-woody,-,-,
31,Stems: 2. support,3.02,self-supporting,-,-,
32,Height: 3. typical maximum (cm),3.05,150,-,-,
33,Height: 4. typical minimum (cm),3.06,20,-,-,
34,Spread,3.07,height > width,-,-,
35,Heterophylly,3.08,none,-,-,
36,Leaf shape: 1. type,3.09,compound,-,-,
37,Leaf shape: 2. outline,3.10,toothed,-,-,
38,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
39,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
40,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
41,Leaf shape: 6. petiole,3.14,petiolate,-,-,
42,Leaf shape: 6. petiole,3.14,sessile,-,-,
43,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
44,Leaf area (cm2),3.17,10-100,-,-,
45,Stomata: 1. surfaces present,3.19,lower,-,-,
46,Stomata: 3. density on upper surface (no/mm2),3.21,0,-,-,
47,Leaf longevity: 1. type,3.22,aestival,-,-,
48,Root depth: 1. type,3.25,shallow,-,-,
49,Photosynthetic pathway,4.02,C3,-,-,
50,Heavy metal resistance,4.05,none,-,-,
51,Carnivory,4.06,does not kill insects,-,-,
52,Nutrition,4.07,autotrophic,-,-,
53,Life-form,5.01,hemicryptophyte,-,-,
54,Longevity of stems (yrs),5.02,<1,-,-,
55,Mono/poly-carpic,5.04,polycarpic,-,-,
56,Vegetative reproduction/persistence: 1. method,5.05,stolons,-,-,
57,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
58,Flowering time: 1. earliest month,5.07,6,-,-,
59,Flowering time: 2. latest month,5.08,8,-,-,
60,Pollen: 2. diameter (um),5.13,46.6,2n=28,-,
61,Pollen: 2. diameter (um),5.13,50.4,,,
62,Pollen: 2. diameter (um),5.13,55.8,2n=56,-,
63,Pollen: 2. diameter (um),5.13,75,-,-,
64,Pollen vector,5.15,insect,-,-,
65,Dicliny,5.16,gynodioecious,,-,
66,Dicliny,5.16,hermaphrodite,-,-,
67,Dichogamy,5.17,markedly protandrous,-,-,
68,Fertilization,5.19,normally cross,-,-,
69,Chromosome number(s): 1. number,5.25,14,,-,
70,Chromosome number(s): 1. number,5.25,28,,-,
71,Chromosome number(s): 1. number,5.25,49,,-,
72,Chromosome number(s): 1. number,5.25,56,,-,
73,2C DNA content (pg),5.26,2.97,,,
74,2C DNA content (pg),5.26,2.97,2n=14,,
75,2C DNA content (pg),5.26,8.15,,,
76,2C DNA content (pg),5.26,8.15,,,
77,Appendages on dispersal unit,5.27,pappus,-,-,
78,Time of seed dispersal (season),5.28,summer,-,-,
79,Dispersule size - length of longest axis (mm),5.30,3.0,2-4mm,nut,
80,Dispersule size - length of longest axis (mm),5.30,4.5,nut,-,
81,Seed size - length of longest axis (mm),5.31,3.6,nut,-,
82,Seed weight: 3. mean (mg),5.34,0.95,-,-,
83,Seed weight: 3. mean (mg),5.34,1.2,,,
84,Seed production: 1. maximum (/flower),5.35,1,-,-,
85,Seed production: 2. typical range (/flower),5.36,1,-,-,
86,Dispersal agent,5.38,wind,-,-,
87,Time of germination (season),5.39,spring,,-,
88,Time of germination (season),5.39,summer,early,-,
