,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,Fertile,,,
1,Soil nutrients,1.01,infertile,,,
2,Soil moisture: 2. drainage,1.03,free drained,,,
3,Salinity,1.05,,not salt tolerant,,
4,Soil pH: 1. extreme maximum,1.06,7.5,,,
5,Soil pH: 2. extreme minimum,1.07,5.5,,,
6,Soil pH: 3. typical maximum,1.08,7,,,
7,Soil pH: 4. typical minimum,1.09,6,,,
8,Shade,1.1,none,,,
9,Shade,1.1,some,,,
10,Range: 3. continents where native,2.11,"N.Africa, West Asia",,,
11,Stems: 1. woodiness,3.01,not woody,,,
12,Stems: 2. support,3.02,self supporting,,,
13,Height: 3. typical maximum (cm),3.05,40,,,
14,Height: 4. typical minimum (cm),3.06,20,,,
15,Spread,3.07,ht = width,,,
16,Heterophylly,3.08,yes,,,
17,Leaf shape: 1. type,3.09,pinnate,1-2 pinnatisect,,
18,Leaf shape: 1. type,3.09,simple,upper stem lvs,,
19,Leaf shape: 2. outline,3.1,entire,,,
20,Leaf shape: 3. pointed/round,3.11,pointed,,,
21,Leaf shape: 4. length versus breadth,3.12,1-3 x as log as broad,,,
22,Root system,3.24,tap,,,
23,Carnivory,4.06,does not kill insects,,,
24,Nutrition,4.07,autotrophic,,,
25,Life-form,5.01,Therophyte,,,
26,Longevity of stems (yrs),5.02,>1,,,
27,Mono/poly-carpic,5.04,monocarpic,,,
28,Flowering time: 1. earliest month,5.07,6,,,
29,Flowering time: 2. latest month,5.08,7,,,
30,Flowering time: 3. peak month,5.09,6,,,
31,Pollen vector,5.15,insects,small,,
32,Dicliny,5.16,protogynous,,,
33,Chromosome number(s): 1. number,5.25,16,,,
34,Chromosome number(s): 1. number,5.25,24,,,
35,2C DNA content (pg),5.26,1.16,2n=24,,
36,Seed weight: 3. mean (mg),5.34,162,,,
37,Seed weight: 3. mean (mg),5.34,2,,,
38,Seed weight: 3. mean (mg),5.34,2.1,,,
39,Seed weight: 3. mean (mg),5.34,73.4,,,
40,Flower colour,5.58,white,red,,
41,Petal no,5.59,4,,,
42,Petal (sepal) size (cm),5.6,0.3,,,
43,Stigma number,5.61,2,capitate,,
44,Stamen number,5.62,6,,,
45,Sepal number,5.63,4,,,
46,Carpel/Style number,5.64,1,,,
47,Inflorescence type,5.65,raceme,,,
48,Physical defences on leaves,6.02,none,,,
49,Physical defences on stems,6.03,none,,,
50,Physical defences on flowers/fruits,6.04,none,,,
51,Physical defences on buds,6.05,none,,,
