,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,,
1,Soil nutrients,1.01,infertile,-,,
2,Soil nutrients,1.01,very infertile,-,,
3,Shade,1.1,light,-,,
4,Shade,1.1,mid,-,,
5,Shade,1.1,none,-,,
6,Altitude: 1. maximum recorded (m),1.12,915,-,,
7,Altitude: 1. maximum recorded (m),1.12,970,-,,
8,Altitude: 2. minimum recorded (m),1.13,185,-,,
9,Altitude: 4. typical minimum (m),1.14,600,-,,
10,Status,2.01,native,-,,
11,Range: 3. continents where native,2.11,Europe,-,,
12,Range: 3. continents where native,2.11,North America,-,,
13,SN Index,2.13,7.23,-,,
14,EW Index,2.14,4.33,-,,
15,British distribution (post 1949 records),2.15,24,-,,
16,number of European countries in which native,2.17,10,-,,
17,Stems: 1. woodiness,3.01,non-woody,-,,
18,Stems: 2. support,3.02,self-supporting,-,,
19,Height: 3. typical maximum (cm),3.05,40,-,,
20,Spread,3.07,height = width,-,,
21,Heterophylly,3.08,none,-,,
22,Leaf shape: 1. type,3.09,simple,-,,
23,Leaf shape: 2. outline,3.1,lobed and toothed,-,,
24,Leaf shape: 3. pointed/round,3.11,rounded,-,,
25,Leaf shape: 4. length versus breadth,3.12,length = width,-,,
26,Leaf shape: 5. leaf base,3.13,cordate,-,,
27,Leaf shape: 6. petiole,3.14,petiolate,-,,
28,Photosynthetic pathway,4.02,C3,-,,
29,Heavy metal resistance,4.05,none,-,,
30,Carnivory,4.06,does not kill insects,-,,
31,Nutrition,4.07,autotrophic,-,,
32,Life-form,5.01,hemicryptophyte,-,,
33,Longevity of stems (yrs),5.02,<1,-,,
34,Vegetative reproduction/persistence: 1. method,5.05,branching root stock,-,,
35,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,,
36,Flowering time: 1. earliest month,5.07,6,-,,
37,Flowering time: 2. latest month,5.08,9,-,,
38,Pollen vector,5.15,none,-,,
39,Dicliny,5.16,hermaphrodite,-,,
40,Fertilization,5.19,apomictic,-,,
41,Fertilization,5.19,apomictic,-,,
42,Chromosome number(s): 1. number,5.25,101-109,,,
43,Chromosome number(s): 1. number,5.25,c. 144,,,
44,Flower colour,5.58,green,,,
45,Petal no,5.59,0,,,
46,Petal (sepal) size (cm),5.6,0,,,
47,Stigma number,5.61,5,,,
48,Stamen number,5.62,4,,,
49,Sepal number,5.63,4,,,
50,Carpel/Style number,5.64,1,,,
51,Inflorescence type,5.65,cyme,,"terminal, compound",
52,Physical defences on leaves,6.02,hairy,-,,
53,Physical defences on stems,6.03,dense hairs,-,,
54,Rarity Status,7.02,Scarce,,,
55,Biome,7.04,Boreo-Arctic Montane,,,
56,Eastern Limit,7.05,European,,,
57,Continentality,7.06,Not continental,,,
58,Northern Limit in Britain,7.07,No,,,
59,"Northern European Limit (Lat,5C band)",7.08,>65,,,
60,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
61,Southern European Limit,7.1,No,,,
62,January mean temperature,7.11,0.40,,,
63,July mean temperature,7.12,11.5,,,
64,Annual precipitation,7.13,1978,,,
65,Ellenberg Indicator: Light,7.14,7,,,
66,Ellenberg : Moisture,7.15,5,,,
67,Ellenberg: pH,7.16,5,,,
68,Ellenberg Indicator: Nitrogen,7.17,4,,,
69,Ellenberg Indicator: Salt,7.18,0,,,
70,Life Form: normal state,7.19,Hemicryptophyte,,,
71,Clonality: normal state,7.21,Little or no vegetative spread,,,
