,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,,,
1,Soil moisture: 1. water table,1.02,periodically high,,,
2,Soil moisture: 2. drainage,1.03,free-draining,,,
3,Soil pH: 4. typical minimum,1.09,,acid soils,,
4,Shade,1.1,none,,,
5,Range: 1. european countries where native,2.09,"UK, Alb, Be, Bos, Bulg, Cro, Cyp, Cz, Fr, Ger, Gr, It, Ma, Mont, N. Mac, No, Po, Serb, Sp, Switz",,,
6,Range: 3. continents where native,2.11,"Eu, N. Africa, W. Asia",,,
7,number of European countries in which native,2.17,25,,,
8,Stems: 1. woodiness,3.01,not woody,,,
9,Stems: 2. support,3.02,self supporting,,,
10,Height: 1. extreme maximum (cm),3.03,50,,,
11,Height: 3. typical maximum (cm),3.05,30,,,
12,Height: 4. typical minimum (cm),3.06,5,,,
13,Spread,3.07,ht=width,,,
14,Heterophylly,3.08,none,,,
15,Leaf shape: 1. type,3.09,simple,,,
16,Leaf shape: 2. outline,3.1,simple,,,
17,Leaf shape: 3. pointed/round,3.11,acute,,,
18,Leaf shape: 4. length versus breadth,3.12,>3 x as long as wide,,,
19,Leaf shape: 5. leaf base,3.13,parallel sided,,,
20,Leaf shape: 6. petiole,3.14,sessile,,,
21,Leaf area (cm2),3.17,0.1-1,0.8-2.5 x 0.2 cm,,
22,Carnivory,4.06,does not kill insects,,,
23,Nutrition,4.07,autotrophic,,,
24,Life-form,5.01,Th,,,
25,Flowering time: 1. earliest month,5.07,3,,,
26,Flowering time: 1. earliest month,5.07,6,,,
27,Flowering time: 1. earliest month,5.07,7,,,
28,Flowering time: 2. latest month,5.08,9,,,
29,Flowering time: 2. latest month,5.08,9,,,
30,Flowering time: 3. peak month,5.09,8,,,
31,Dicliny,5.16,gynodioecious,,,
32,Chromosome number(s): 1. number,5.25,28,,,
33,Appendages on dispersal unit,5.27,0,,,
34,Appendages on dispersal unit,5.27,pappus,,,
35,Time of seed dispersal (season),5.28,summer,autumn,,
36,Seed size - length of longest axis (mm),5.31,0.6,inner achenes,,
37,Seed size - length of longest axis (mm),5.31,0.9,outer achenes,,
38,Seed weight: 3. mean (mg),5.34,0.144,,,
39,Seed production: 1. maximum (/flower),5.35,1,,,
40,Seed production: 2. typical range (/flower),5.36,1,,,
41,Dispersal agent,5.38,wind,animals,,
42,Normal method of propagation,5.52,seed,,,
43,Seedbank type,5.53,,"short lived, limited",,
44,Flower colour,5.58,white,brown,,
45,Petal no,5.59,5,many,flowers mistaken for petals,
46,Petal (sepal) size (cm),5.6,,,tubular,
47,Stigma number,5.61,2,,,
48,Stamen number,5.62,5,,fused into a tube,
49,Sepal number,5.63,0,many,sepaloid phyllaries,
50,Carpel/Style number,5.64,1,,,
51,Inflorescence type,5.65,capitulum,,,
52,Physical defences on leaves,6.02,tomentose,,,
53,Physical defences on stems,6.03,tomentose,,,
54,Physical defences on flowers/fruits,6.04,tomentose,,,
55,Physical defences on buds,6.05,tomentose,,,
