,Name,Number,Value,Modifier,Notes,Subspecies
0,First historical record: 1. date,2.04,1935,,995 cultivation,
1,First historical record: 2. site,2.05,vc 17,,,
2,Stems: 1. woodiness,3.01,not woody,,,
3,Stems: 2. support,3.02,self supporting,,,
4,Height: 1. extreme maximum (cm),3.03,80,,,
5,Height: 3. typical maximum (cm),3.05,60,,,
6,Height: 4. typical minimum (cm),3.06,15,,,
7,Spread,3.07,height > width,,,
8,Heterophylly,3.08,none,,,
9,Leaf shape: 1. type,3.09,simple,,,
10,Leaf shape: 2. outline,3.1,entire,,,
11,Leaf shape: 3. pointed/round,3.11,pointed,,,
12,Leaf shape: 4. length versus breadth,3.12,> 3 x as long as wide,,,
13,Leaf shape: 5. leaf base,3.13,sheathing,,,
14,Leaf area (cm2),3.17,10-100,,,
15,Stomata: 1. surfaces present,3.19,both,,,
16,Stomata: 2. density on lower surface(no/mm2),3.2,144.82,�14.8,,
17,Stomata: 3. density on upper surface (no/mm2),3.21,125.08,�8.1,,
18,Root system,3.24,fibrous,,,
19,Carnivory,4.06,does not kill insects,,,
20,Nutrition,4.07,autotrophic,,,
21,Response to frost (non-woody tissue),4.09,resistant,,,
22,Life-form,5.01,Chamaephyte,herbaceous,,
23,Longevity of stems (yrs),5.02,<1,,,
24,Mono/poly-carpic,5.04,polycarpic,,,
25,Vegetative reproduction/persistence: 1. method,5.05,bulb,,,
26,Flowering time: 1. earliest month,5.07,5,,,
27,Flowering time: 2. latest month,5.08,8,,,
28,Flowering time: 3. peak month,5.09,6,,,
29,Chromosome number(s): 1. number,5.25,32,,,
30,2C DNA content (pg),5.26,58.5,2n=32,,
31,Seed weight: 3. mean (mg),5.34,3.6,,,
32,Normal method of propagation,5.52,seed,,,
33,Flower colour,5.58,white,,,
34,Petal no,5.59,6,,tepals,
35,Petal (sepal) size (cm),5.6,0.45,0.4-0.5,,
36,Stigma number,5.61,1,,3 lobed,
37,Stamen number,5.62,6,,,
38,Sepal number,5.63,0,,tepals,
39,Carpel/Style number,5.64,1,,,
40,Inflorescence type,5.65,umbel,,terminal,
41,Physical defences on leaves,6.02,glabrous,,,
42,Physical defences on stems,6.03,glabrous,,,
43,Physical defences on flowers/fruits,6.04,glabrous,,,
