,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,very fertile,-,-,
2,Salinity,1.05,brackish,,-,
3,Shade,1.1,light,-,-,
4,Shade,1.1,none,-,-,
5,Status,2.01,naturalised,-,-,
6,Dynamics,2.03,increasing,-,-,
7,Range: 3. continents where native,2.11,Africa,-,-,
8,Range: 3. continents where native,2.11,Asia,-,-,
9,Range: 3. continents where native,2.11,Europe,-,-,
10,Range: 3. continents where native,2.11,Macaronesia,-,-,
11,SN Index,2.13,2.75,-,-,
12,EW Index,2.14,3.75,-,-,
13,number of European countries in which native,2.17,10,-,-,
14,Stems: 1. woodiness,3.01,non-woody,-,-,
15,Stems: 2. support,3.02,self-supporting,-,-,
16,Height: 3. typical maximum (cm),3.05,100,-,-,
17,Height: 4. typical minimum (cm),3.06,15,-,-,
18,Spread,3.07,height > width,-,-,
19,Heterophylly,3.08,none,-,-,
20,Leaf shape: 1. type,3.09,compound,-,-,
21,Leaf shape: 2. outline,3.1,toothed,-,-,
22,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
23,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
24,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
25,Leaf shape: 6. petiole,3.14,petiolate,-,-,
26,Leaf area (cm2),3.17,100-1000,-,-,
27,Max. Stem Diameter (mm),3.34,41,,,
28,Photosynthetic pathway,4.02,C3,-,-,
29,Heavy metal resistance,4.05,none,-,-,
30,Carnivory,4.06,does not kill insects,-,-,
31,Nutrition,4.07,autotrophic,-,-,
32,Life-form,5.01,hemicryptophyte,-,-,
33,Longevity of stems (yrs),5.02,<1,-,-,
34,Age at first flowering,5.03,2-5 yrs,,-,
35,Mono/poly-carpic,5.04,monocarpic,,-,
36,Flowering time: 1. earliest month,5.07,6,-,-,
37,Flowering time: 2. latest month,5.08,10,-,-,
38,Pollen vector,5.15,insect,-,-,
39,Dicliny,5.16,hermaphrodite,-,-,
40,Dichogamy,5.17,protandrous,-,-,
41,Fertilization,5.19,normally cross,-,-,
42,Chromosome number(s): 1. number,5.25,22,,-,
43,2C DNA content (pg),5.26,6.46,,,
44,Seed weight: 3. mean (mg),5.34,3.9,,,
45,Seed weight: 3. mean (mg),5.34,4.1,,,
46,Time of germination (season),5.39,spring,-,-,
47,After-ripening requirement,5.4,partial,,-,
48,Germination requirements 1. chilling,5.45,partial,,-,
49,Germination requirements 2. light,5.46,absolute,,-,
50,Germination requirements 3. temperature fluctuation,5.47,partial,,-,
51,Seedbank longevity,5.5,1-5 yrs,-,-,
52,Normal method of propagation,5.52,seed,,-,
53,Flower colour,5.58,green,white,,
54,Petal no,5.59,5,,,
55,Petal (sepal) size (cm),5.6,0.1,,,
56,Stigma number,5.61,1,,stylopodium,
57,Stamen number,5.62,5,,,
58,Sepal number,5.63,5,,minute or 0,
59,Carpel/Style number,5.64,2,,,
60,Inflorescence type,5.65,umbel,,,
61,Physical defences on leaves,6.02,glabrous,-,-,
62,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
63,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
64,Ellenberg : Moisture,7.15,9,,Data calculated for the Czech Republic,
65,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
66,Ellenberg: pH,7.16,6x,,Data calculated for the Czech Republic,
67,Ellenberg: pH,7.16,,,Data calculated for Europe,
68,Ellenberg Indicator: Nitrogen,7.17,7,,Data calculated for the Czech Republic,
69,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
70,Ellenberg Indicator: Salt,7.18,1,,Data calculated for the Czech Republic,
71,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
72,Ellenberg: Temperature,7.23,5,,Data calculated for the Czech Republic,
73,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
74,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
