,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil moisture: 1. water table,1.02,periodically high,-,-,
2,Soil moisture: 3. supply,1.04,continuous,-,-,
3,Salinity,1.05,fresh,-,-,
4,Shade,1.1,light,-,-,
5,Altitude: 1. maximum recorded (m),1.12,1700,-,-,
6,Altitude: 1. maximum recorded (m),1.12,914,-,-,
7,Altitude: 4. typical minimum (m),1.14,612,-,-,
8,Status,2.01,native,-,-,
9,Typical abundance where naturally occurring,2.02,scattered,-,-,
10,Range: 3. continents where native,2.11,Europe,-,-,
11,Stems: 1. woodiness,3.01,non-woody,-,-,
12,Stems: 2. support,3.02,decumbent,-,-,
13,Height: 1. extreme maximum (cm),3.03,10,-,-,
14,Height: 1. extreme maximum (cm),3.03,15,,,
15,Height: 2. extreme minimum (cm),3.04,3,,,
16,Height: 3. typical maximum (cm),3.05,15,,,
17,Height: 3. typical maximum (cm),3.05,6,-,-,
18,Height: 4. typical minimum (cm),3.06,3,,,
19,Spread,3.07,height < width,-,-,
20,Heterophylly,3.08,none,-,-,
21,Leaf shape: 1. type,3.09,simple,-,-,
22,Leaf shape: 2. outline,3.1,toothed,-,-,
23,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
24,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
25,Leaf shape: 5. leaf base,3.13,rounded,,,
26,Leaf shape: 6. petiole,3.14,sessile,-,-,
27,Leaf shape: 7. minimum petiole length (mm),3.15,,,,
28,Leaf shape: 8. maximum petiole length (mm),3.16,,,,
29,Leaf area (cm2),3.17,<0.1,-,-,
30,Leaf longevity: 1. type,3.22,evergreen,-,-,
31,Root system,3.24,adventitious,-,-,
32,Carnivory,4.06,does not kill insects,-,-,
33,Nutrition,4.07,autotrophic,-,-,
34,Response to frost (non-woody tissue),4.09,resistant,-,-,
35,Life-form,5.01,chamaephyte,-,-,
36,Longevity of stems (yrs),5.02,10-100,,,
37,Mono/poly-carpic,5.04,polycarpic,-,-,
38,Vegetative reproduction/persistence: 1. method,5.05,rooting stems,-,-,
39,Vegetative reproduction/persistence: 2. pattern,5.06,diffuse ramets,-,-,
40,Flowering time: 1. earliest month,5.07,6,-,-,
41,Flowering time: 2. latest month,5.08,8,-,-,
42,Pollen vector,5.15,,,,
43,Dicliny,5.16,,,,
44,Dichogamy,5.17,,,,
45,Chromosome number(s): 1. number,5.25,18,-,-,
46,Chromosome number(s): 1. number,5.25,260,-,-,
47,Dispersule size - length of longest axis (mm),5.3,,,,
48,Mean Spore Diameter (Pteridophytes) (µ m ),5.57,30,microspore,-,
49,Mean Spore Diameter (Pteridophytes) (µ m ),5.57,690,megaspore,-,
50,Physical defences on leaves,6.02,glabrous,,,
51,Physical defences on stems,6.03,glabrous,,,
52,Physical defences on flowers/fruits,6.04,glabrous,,,
53,Physical defences on buds,6.05,glabrous,,,
54,Ellenberg Indicator: Light,7.14,8,,Data calculated for the Czech Republic,
55,Ellenberg Indicator: Light,7.14,8,,Data calculated for Europe,
56,Ellenberg : Moisture,7.15,7,,Data calculated for the Czech Republic,
57,Ellenberg : Moisture,7.15,7,,Data calculated for Europe,
58,Ellenberg: pH,7.16,6,,Data calculated for the Czech Republic,
59,Ellenberg: pH,7.16,7,,Data calculated for Europe,
60,Ellenberg Indicator: Nitrogen,7.17,2,,Data calculated for the Czech Republic,
61,Ellenberg Indicator: Nitrogen,7.17,3,,Data calculated for Europe,
62,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
63,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
64,Ellenberg: Temperature,7.23,3,,Data calculated for the Czech Republic,
65,Ellenberg: Temperature,7.23,3,,Data calculated for Europe,
66,Ellenberg: Continetality,7.24,3,,Data calculated for Europe,
