,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 2. drainage,1.03,free draining,,,
2,Shade,1.1,none,,,
3,Range: 3. continents where native,2.11,Europe (S),,,
4,Height: 1. extreme maximum (cm),3.03,80,,,
5,Height: 2. extreme minimum (cm),3.04,10,,,
6,Height: 3. typical maximum (cm),3.05,60,,,
7,Height: 4. typical minimum (cm),3.06,30,,,
8,Spread,3.07,ht > width,,,
9,Leaf shape: 1. type,3.09,simple,,,
10,Leaf shape: 2. outline,3.1,entire,,,
11,Leaf shape: 3. pointed/round,3.11,pointed,,,
12,Leaf shape: 4. length versus breadth,3.12,>3 x as long as broad,,,
13,Leaf shape: 5. leaf base,3.13,sheathing,,incompletely,
14,Leaf area (cm2),3.17,10-100,,,
15,Leaf longevity: 1. type,3.22,aestival,,,
16,Root depth: 1. type,3.25,fibrous,,,
17,Carnivory,4.06,does not kill insects,,,
18,Response to drought,4.08,autotrophic,,,
19,Life-form,5.01,Geophyte,bulb,,
20,Longevity of stems (yrs),5.02,<1,,,
21,Vegetative reproduction/persistence: 1. method,5.05,bulb,,,
22,Vegetative reproduction/persistence: 1. method,5.05,rhizome,,short,
23,Vegetative reproduction/persistence: 2. pattern,5.06,clump,,,
24,Chromosome number(s): 1. number,5.25,16,,,
25,Chromosome number(s): 1. number,5.25,32,,,
26,2C DNA content (pg),5.26,50.5,,2n=16,
27,Seed weight: 3. mean (mg),5.34,7.48,,,
28,Normal method of propagation,5.52,seed and vegetative,,,
29,Flower colour,5.58,white,pink,,
30,Petal no,5.59,6,,tepals,
31,Petal (sepal) size (cm),5.6,0.75,0.6-0.9,,
32,Stigma number,5.61,1,,,
33,Stamen number,5.62,6,,,
34,Sepal number,5.63,0,,tepals,
35,Carpel/Style number,5.64,1,,,
36,Inflorescence type,5.65,umbel,,terminal,
37,Physical defences on leaves,6.02,glabrous,,,
38,Physical defences on stems,6.03,glabrous,,,
39,Physical defences on flowers/fruits,6.04,glabrous,,,
