,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Shade,1.1,none,,-,
2,Status,2.01,native,-,-,
3,Typical abundance where naturally occurring,2.02,scattered,-,-,
4,Range: 3. continents where native,2.11,Africa,-,-,
5,Range: 3. continents where native,2.11,Europe,-,-,
6,SN Index,2.13,0,-,-,
7,EW Index,2.14,10,-,-,
8,number of European countries in which native,2.17,6,-,-,
9,Stems: 1. woodiness,3.01,woody at base,-,-,
10,Stems: 2. support,3.02,self-supporting,-,-,
11,Height: 3. typical maximum (cm),3.05,40,-,-,
12,Height: 4. typical minimum (cm),3.06,10,-,-,
13,Spread,3.07,height = width,-,-,
14,Heterophylly,3.08,none,-,-,
15,Leaf shape: 1. type,3.09,simple,-,-,
16,Leaf shape: 2. outline,3.1,entire,-,-,
17,Leaf shape: 2. outline,3.1,entire,,,
18,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
19,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
20,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
21,Leaf shape: 6. petiole,3.14,sheathing,-,-,
22,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
23,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
24,Leaf area (cm2),3.17,0.1-1,-,-,
25,Root system,3.24,fibrous,,,
26,Ligule,3.33,0.05,,,
27,Photosynthetic pathway,4.02,C3,-,-,
28,Heavy metal resistance,4.05,none,-,-,
29,Carnivory,4.06,does not kill insects,-,-,
30,Nutrition,4.07,autotrophic,-,-,
31,Life-form,5.01,chamaephyte,-,-,
32,Flowering time: 1. earliest month,5.07,6,-,-,
33,Flowering time: 2. latest month,5.08,8,-,-,
34,Pollen vector,5.15,wind,-,-,
35,Fertilization,5.19,obligatory cross,a small % of plants may not be self-sterile,-,
36,Incompatibility systems,5.22,"present, mechanism unknown",-,-,
37,Chromosome number(s): 1. number,5.25,112,-,-,
38,Chromosome number(s): 1. number,5.25,126,-,-,
39,Chromosome number(s): 1. number,5.25,14 + 0-2B,,-,
40,Chromosome number(s): 1. number,5.25,28,,-,
41,Chromosome number(s): 1. number,5.25,42,,-,
42,Chromosome number(s): 1. number,5.25,43,-,-,
43,Seed weight: 3. mean (mg),5.34,0.516,,,
44,Flower colour,5.58,green,"brown, purple, white",,
45,Petal no,5.59,0,,,
46,Petal (sepal) size (cm),5.6,0,,,
47,Stigma number,5.61,2,,,
48,Stamen number,5.62,3,,,
49,Sepal number,5.63,0,,,
50,Carpel/Style number,5.64,2,,,
51,Inflorescence type,5.65,spike,,,
52,"Glume, upper",5.66,0.475,0.4-0.55,"elliptic to obovate, 3-nerved",
53,Glume lower,5.67,0.4,0.34-0.45,"narrow, 1-nerved",
54,Palea,5.68,0.4,,,
55,Lemma,5.69,0.45,0.4-0.5,"elliptic, acute, 3-nerved",
56,Physical defences on leaves,6.02,glabrous,-,-,
57,Physical defences on stems,6.03,soft hairs,-,-,
58,Rarity Status,7.02,Rare,,,
59,Biome,7.04,Southern Temperate,,,
60,Eastern Limit,7.05,Suboceanic,,,
61,Continentality,7.06,Not continental,,,
62,Northern Limit in Britain,7.07,Yes,,,
63,"Northern European Limit (Lat,5C band)",7.08,50-55,,,
64,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
65,Southern European Limit,7.1,No,,,
66,January mean temperature,7.11,4.5,,,
67,July mean temperature,7.12,16,,,
68,Annual precipitation,7.13,868,,,
69,Ellenberg Indicator: Light,7.14,8,,,
70,Ellenberg : Moisture,7.15,1,,,
71,Ellenberg: pH,7.16,8,,,
72,Ellenberg Indicator: Nitrogen,7.17,1,,,
73,Ellenberg Indicator: Salt,7.18,0,,,
74,Life Form: normal state,7.19,Hemicryptophyte,,,
75,Clonality: normal state,7.21,Tussock forming graminoid,,,
