,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,infertile,-,-,
2,Soil nutrients,1.01,very fertile,-,-,
3,Shade,1.1,none,-,-,
4,Altitude: 1. maximum recorded (m),1.12,228,-,-,
5,Altitude: 2. minimum recorded (m),1.13,0,-,-,
6,Altitude: 4. typical minimum (m),1.14,0,-,-,
7,Status,2.01,native,-,-,
8,Typical abundance where naturally occurring,2.02,frequent,-,-,
9,First historical record: 1. date,2.04,1538,-,-,
10,Range: 3. continents where native,2.11,Africa,-,-,
11,Range: 3. continents where native,2.11,Asia,-,-,
12,Range: 3. continents where native,2.11,Europe,-,-,
13,Range: 4. continents where introduced,2.12,Australasia,-,-,
14,Range: 4. continents where introduced,2.12,North America,-,-,
15,Range: 4. continents where introduced,2.12,South America,-,-,
16,SN Index,2.13,2.53,-,-,
17,EW Index,2.14,4.41,-,-,
18,number of European countries in which native,2.17,31,-,-,
19,Stems: 1. woodiness,3.01,non-woody,-,-,
20,Stems: 2. support,3.02,twining,-,-,
21,Height: 3. typical maximum (cm),3.05,10,when prostrate,-,
22,Height: 3. typical maximum (cm),3.05,75,when supported,-,
23,Height: 4. typical minimum (cm),3.06,20,when supported,-,
24,Spread,3.07,height < width,-,-,
25,Heterophylly,3.08,none,-,-,
26,Leaf shape: 1. type,3.09,simple,-,-,
27,Leaf shape: 2. outline,3.1,entire,-,-,
28,Leaf shape: 3. pointed/round,3.11,mucronate,-,-,
29,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
30,Leaf shape: 3. pointed/round,3.11,rounded,-,-,
31,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
32,Leaf shape: 5. leaf base,3.13,cordate,-,-,
33,Leaf shape: 6. petiole,3.14,petiolate,-,-,
34,Leaf area (cm2),3.17,1-10,-,-,
35,Stomata: 1. surfaces present,3.19,both,,-,
36,Stomata: 1. surfaces present,3.19,both,,,
37,Stomata: 2. density on lower surface(no/mm2),3.2,189.7,,,
38,Stomata: 2. density on lower surface(no/mm2),3.2,79,-,-,
39,Stomata: 3. density on upper surface (no/mm2),3.21,220,,,
40,Stomata: 3. density on upper surface (no/mm2),3.21,50,-,-,
41,Leaf longevity: 1. type,3.22,aestival,-,-,
42,Root system,3.24,adventitious,,-,
43,Root system,3.24,tap root,,-,
44,Root depth: 1. type,3.25,deep,-,-,
45,Root depth: 2. depth (cm),3.26,50-100,some roots however may penetrate to 9m,-,
46,Root persistence,3.3,<1,some roots persist for several years,-,
47,Seedling growth rate - maximum (/d),4.01,0.349,-,-,
48,Photosynthetic pathway,4.02,C3,-,-,
49,Heavy metal resistance,4.05,none,-,-,
50,Carnivory,4.06,does not kill insects,-,-,
51,Nutrition,4.07,autotrophic,-,-,
52,Response to drought,4.08,resists,,-,
53,Rgr max,4.12,2.44,�0.26,,
54,rgr,4.13,1.36,�0.13,,
55,Life-form,5.01,geophyte,-,-,
56,Life-form,5.01,hemicryptophyte,-,-,
57,Longevity of stems (yrs),5.02,<1,-,-,
58,Age at first flowering,5.03,1-2 yrs,,-,
59,Mono/poly-carpic,5.04,polycarpic,-,-,
60,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
61,Vegetative reproduction/persistence: 1. method,5.05,root buds,,-,
62,Vegetative reproduction/persistence: 2. pattern,5.06,diffuse ramets,-,-,
63,Flowering time: 1. earliest month,5.07,6,-,-,
64,Flowering time: 2. latest month,5.08,9,-,-,
65,Pollen: 2. diameter (um),5.13,49.8,,,
66,Pollen: 2. diameter (um),5.13,88,-,-,
67,Pollen vector,5.15,insect,-,-,
68,Dicliny,5.16,gynodioecious,,-,
69,Dicliny,5.16,hermaphrodite,-,-,
70,Fertilization,5.19,cross and self,-,-,
71,Incompatibility systems,5.22,none,-,-,
72,Chromosome number(s): 1. number,5.25,48,-,-,
73,Chromosome number(s): 1. number,5.25,50,,-,
74,2C DNA content (pg),5.26,3.55,2n=48,,
75,Time of seed dispersal (season),5.28,autumn,-October,-,
76,Time of seed dispersal (season),5.28,summer,August-,-,
77,Annual seed dispersal,5.29,irregular,seed only set in good summers,-,
78,Dispersule size - length of longest axis (mm),5.3,3.1,seed,-,
79,Seed size - length of longest axis (mm),5.31,3.1,seed,-,
80,Seed weight: 1. maximum (mg),5.32,20,-,-,
81,Seed weight: 2. minimum (mg),5.33,8,-,-,
82,Seed weight: 3. mean (mg),5.34,10.1,-,-,
83,Seed weight: 3. mean (mg),5.34,15.1,,,
84,Seed production: 1. maximum (/flower),5.35,14,-,-,
85,Seed production: 2. typical range (/flower),5.36,1-10,-,-,
86,Seed production: 3. typical range (/plant),5.37,100-1000,-,-,
