,Name,Number,Value,Modifier,Notes,Subspecies
0,Shade,1.1,light,-,-,
1,Shade,1.1,none,-,-,
2,Altitude: 2. minimum recorded (m),1.13,0,-,-,
3,Altitude: 4. typical minimum (m),1.14,0,-,-,
4,Status,2.01,naturalised,-,-,
5,Dynamics,2.03,increasing,-,-,
6,Range: 4. continents where introduced,2.12,Europe,-,-,
7,SN Index,2.13,3.36,-,-,
8,EW Index,2.14,4.33,-,-,
9,Medicinal Use,2.18,constipation,,,
10,Medicinal Use,2.18,coughs,,,
11,Medicinal Use,2.18,headaches,,,
12,Medicinal Use,2.18,heartburn,,,
13,Medicinal Use,2.18,jaundice,,,
14,Medicinal Use,2.18,stomach ache,,,
15,Stems: 1. woodiness,3.01,non-woody,-,-,
16,Stems: 2. support,3.02,self-supporting,-,-,
17,Height: 3. typical maximum (cm),3.05,90,-,-,
18,Height: 4. typical minimum (cm),3.06,30,-,-,
19,Spread,3.07,height > width,-,-,
20,Heterophylly,3.08,none,-,-,
21,Leaf shape: 1. type,3.09,simple,-,-,
22,Leaf shape: 2. outline,3.1,toothed,-,-,
23,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
24,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
25,Leaf shape: 5. leaf base,3.13,rounded,-,-,
26,Leaf shape: 6. petiole,3.14,sessile,-,-,
27,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
28,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
29,Leaf area (cm2),3.17,10-100,-,-,
30,Leaf longevity: 1. type,3.22,evergreen,-,-,
31,Photosynthetic pathway,4.02,C3,-,-,
32,Heavy metal resistance,4.05,none,-,-,
33,Carnivory,4.06,does not kill insects,-,-,
34,Nutrition,4.07,autotrophic,-,-,
35,Life-form,5.01,hemicryptophyte,-,-,
36,Longevity of stems (yrs),5.02,<1,-,-,
37,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
38,Flowering time: 1. earliest month,5.07,8,-,-,
39,Flowering time: 2. latest month,5.08,9,-,-,
40,Pollen vector,5.15,insect,-,-,
41,Dichogamy,5.17,protandrous,-,-,
42,Chromosome number(s): 1. number,5.25,48,-,-,
43,2C DNA content (pg),5.26,0.79,2n=24,,
44,Seed weight: 3. mean (mg),5.34,0.1,,,
45,Dispersal agent,5.38,unspecialised,-,-,
46,Normal method of propagation,5.52,vegetative,-,-,
47,Flower colour,5.58,lilac,,,
48,Petal no,5.59,5,,fused,
49,Stigma number,5.61,2,,,
50,Stamen number,5.62,4,,,
51,Sepal number,5.63,5,,fused,
52,Carpel/Style number,5.64,1,,,
53,Inflorescence type,5.65,whorl,,condensed cymes in axil of leaf pairs,
54,Physical defences on leaves,6.02,glabrous,-,-,
55,Physical defences on stems,6.03,glabrous,-,-,
56,Physical defences on flowers/fruits,6.04,glabrous,flower,-,
57,Physical defences on flowers/fruits,6.04,hairy,flower,-,
58,Change Index,7.03,1.69,,,
59,Biome,7.04,Southern Temperate,,,
60,Eastern Limit,7.05,European,,,
61,Continentality,7.06,Not continental,,,
62,Northern Limit in Britain,7.07,No,,,
63,Southern European Limit,7.1,No Data,,,
64,January mean temperature,7.11,3.5,,,
65,July mean temperature,7.12,15,,,
66,Annual precipitation,7.13,942,,,
67,Ellenberg Indicator: Light,7.14,7,,,
68,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
69,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
70,Ellenberg : Moisture,7.15,8,,,
71,Ellenberg : Moisture,7.15,8,,Data calculated for the Czech Republic,
72,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
73,Ellenberg: pH,7.16,7,,,
74,Ellenberg: pH,7.16,8,,Data calculated for the Czech Republic,
75,Ellenberg: pH,7.16,,,Data calculated for Europe,
76,Ellenberg Indicator: Nitrogen,7.17,7,,,
77,Ellenberg Indicator: Nitrogen,7.17,7,,Data calculated for the Czech Republic,
78,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
79,Ellenberg Indicator: Salt,7.18,0,,,
80,Ellenberg Indicator: Salt,7.18,1,,Data calculated for the Czech Republic,
81,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
82,Life Form: normal state,7.19,Hemicryptophyte,,,
83,Clonality: normal state,7.21,Rhizome far creeping,,,
84,Ellenberg: Temperature,7.23,7,,Data calculated for the Czech Republic,
85,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
86,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
