,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil nutrients,1.01,very infertile,-,-,
2,Shade,1.1,none,-,-,
3,Altitude: 1. maximum recorded (m),1.12,1210,-,-,
4,Altitude: 1. maximum recorded (m),1.12,1210,-,-,
5,Altitude: 1. maximum recorded (m),1.12,1213,-,-,
6,Altitude: 2. minimum recorded (m),1.13,500,-,-,
7,Altitude: 4. typical minimum (m),1.14,914,-,-,
8,Status,2.01,native,-,-,
9,Typical abundance where naturally occurring,2.02,scattered,-,-,
10,First historical record: 1. date,2.04,1790,-,-,
11,First historical record: 2. site,2.05,Scotland,-,-,
12,Range: 3. continents where native,2.11,Asia,-,-,
13,Range: 3. continents where native,2.11,Europe,-,-,
14,Range: 3. continents where native,2.11,North America,-,-,
15,SN Index,2.13,8.41,-,-,
16,EW Index,2.14,4.4,-,-,
17,British distribution (post 1949 records),2.15,24,-,-,
18,number of European countries in which native,2.17,9,-,-,
19,Stems: 1. woodiness,3.01,non-woody,-,-,
20,Stems: 2. support,3.02,self-supporting,-,-,
21,Height: 3. typical maximum (cm),3.05,5,-,-,
22,Height: 4. typical minimum (cm),3.06,2,-,-,
23,Spread,3.07,height = width,-,-,
24,Heterophylly,3.08,none,-,-,
25,Leaf shape: 1. type,3.09,simple,-,-,
26,Leaf shape: 2. outline,3.1,entire,-,-,
27,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
28,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
29,Leaf shape: 5. leaf base,3.13,not applicable,compound leaves,-,
30,Photosynthetic pathway,4.02,C3,-,-,
31,Heavy metal resistance,4.05,none,-,-,
32,Carnivory,4.06,does not kill insects,-,-,
33,Nutrition,4.07,autotrophic,-,-,
34,Life-form,5.01,chamaephyte,-,-,
35,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
36,Flowering time: 1. earliest month,5.07,7,-,-,
37,Flowering time: 2. latest month,5.08,8,-,-,
38,Pollen vector,5.15,selfed,-,-,
39,Dicliny,5.16,hermaphrodite,-,-,
40,Dichogamy,5.17,homogamous,-,-,
41,Fertilization,5.19,normally self,-,-,
42,Fertilization,5.19,normally self,-,-,
43,Incompatibility systems,5.22,none,-,-,
44,Incompatibility systems,5.22,none,-,-,
45,Chromosome number(s): 1. number,5.25,48,,-,
46,Seed weight: 3. mean (mg),5.34,0.1272,,,
47,Flower colour,5.58,white,,,
48,Petal no,5.59,4,,,
49,Petal (sepal) size (cm),5.6,0.225,0.2-0.25,,
50,Stigma number,5.61,2,capitate,,
51,Stamen number,5.62,6,,,
52,Sepal number,5.63,4,,,
53,Carpel/Style number,5.64,1,,,
54,Inflorescence type,5.65,raceme,,,
55,Physical defences on leaves,6.02,soft hairs,-,-,
56,Physical defences on stems,6.03,soft hairs,-,-,
57,Rarity Status,7.02,Scarce,,,
58,Change Index,7.03,0.00,,,
59,Biome,7.04,Arctic Montane,,,
60,Eastern Limit,7.05,European,,,
61,Continentality,7.06,Not continental,,,
62,Northern Limit in Britain,7.07,No,,,
63,"Northern European Limit (Lat,5C band)",7.08,>65,,,
64,"Southern European Limit (Latitude, 5C band)",7.09,45-50,,,
65,Southern European Limit,7.1,No,,,
66,January mean temperature,7.11,0.60,,,
67,July mean temperature,7.12,11,,,
68,Annual precipitation,7.13,2311,,,
69,Ellenberg Indicator: Light,7.14,8,,,
70,Ellenberg : Moisture,7.15,5,,,
71,Ellenberg: pH,7.16,7,,,
72,Ellenberg Indicator: Nitrogen,7.17,3,,,
73,Ellenberg Indicator: Salt,7.18,0,,,
74,Life Form: normal state,7.19,Chamaephyte,,,
75,Clonality: normal state,7.21,Little or no vegetative spread,,,
