,Name,Number,Value,Modifier,Notes,Subspecies
0,Water nutrients,1.01A,eutrophic,,,
1,Salinity,1.05,fresh,,,
2,Maximum depth of leaves,1.10A,<0.5m,,,
3,Altitude: 1. maximum recorded (m),1.12,300,,,
4,Altitude: 4. typical minimum (m),1.14,0,,,
5,Flow,1.15A,slight,,,
6,First historical record: 1. date,2.04,1990,,,
7,First historical record: 2. site,2.05,N. Hants,,,
8,Range: 3. continents where native,2.11,North America,,,
9,Height: 3. typical maximum (cm),3.05,200,,length,
10,Spread,3.07,n.a.,,,
11,Heterophylly,3.08,environmental,,,
12,Leaf shape: 1. type,3.09,compound,submerged lvs,,
13,Leaf shape: 1. type,3.09,simple,floating,,
14,Leaf shape: 2. outline,3.10,entire,submerged lvs,,
15,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,submerged lvs,,
16,Leaf shape: 5. leaf base,3.13,1-3 times as long as wide,submerged lvs,,
17,Leaf shape: 5. leaf base,3.13,saggitate,submerged lvs,,
18,Leaf shape: 6. petiole,3.14,petiolate,,,
19,Leaf shape: 7. minimum petiole length (mm),3.15,10,,,
20,Leaf shape: 8. maximum petiole length (mm),3.16,30,,,
21,Leaf shape: 8. maximum petiole length (mm),3.16,4,submerged lvs,,
22,Leaf shape: 8. maximum petiole length (mm),3.16,40,submerged lvs,,
23,Photosynthetic pathway,4.02,c3,,,
24,Carnivory,4.06,does not kill insects,,,
25,Nutrition,4.07,autotrophic,,,
26,Life-form,5.01,hydrophyte,,,
27,Mono/poly-carpic,5.04,polycarpic,,,
28,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,,,
29,Vegetative reproduction/persistence: 2. pattern,5.06,patch forming,,,
30,Pollen vector,5.15,insects,,,
31,Dicliny,5.16,hermaphrodite,,,
32,Chromosome number(s): 1. number,5.25,104,,,
33,Chromosome number(s): 1. number,5.25,24,,,
34,Chromosome number(s): 1. number,5.25,78,,,
35,Dispersule size - length of longest axis (mm),5.30,3,,,
36,Seed weight: 3. mean (mg),5.34,1.143,,,
37,Seed production: 1. maximum (/flower),5.35,3,,,
38,Seed production: 2. typical range (/flower),5.36,1-10,,,
39,Flower colour,5.58,white,,,
40,Petal no,5.59,6,,tepals,
41,Petal (sepal) size (cm),5.60,0.8,0.6-1,,
42,Stigma number,5.61,3,,,
43,Stamen number,5.62,6,,,
44,Carpel/Style number,5.64,3,,,
45,Inflorescence type,5.65,solitary,,acillary,
46,Physical defences on leaves,6.02,glabrous,,,
47,Physical defences on stems,6.03,glabrous,,,
48,Physical defences on flowers/fruits,6.04,glabrous,,,
49,Physical defences on buds,6.05,glabrous,,,
