,Name,Number,Value,Modifier,Notes,Subspecies
0,2C DNA content (pg),5.26,49.98,2n=48,,
1,Seed weight: 3. mean (mg),5.34,3.8,,,
2,Flower colour,5.58,pink,"purple, yellow",,
3,Petal no,5.59,6,,tepals,
4,Petal (sepal) size (cm),5.6,2.4,1.8-3,,
5,Stigma number,5.61,3,,,
6,Stamen number,5.62,6,,,
7,Sepal number,5.63,0,,tepals,
8,Carpel/Style number,5.64,1,,,
9,Inflorescence type,5.65,solitary,,,
10,Ellenberg Indicator: Light,7.14,4,,Data calculated for the Czech Republic,
11,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
12,Ellenberg : Moisture,7.15,5,,Data calculated for the Czech Republic,
13,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
14,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
15,Ellenberg: pH,7.16,,,Data calculated for Europe,
16,Ellenberg Indicator: Nitrogen,7.17,4,,Data calculated for the Czech Republic,
17,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
18,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
19,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
20,Ellenberg: Temperature,7.23,7,,Data calculated for the Czech Republic,
21,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
22,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
